ticket_id,risk_score,risk_level,final_risk_prob,lr_risk_prob,nn_risk_prob,risk_explanation,is_risk_high,is_risk_medium,is_risk_low,risk_dim_compliance,risk_dim_sla,risk_dim_cost,risk_dim_quality,risk_dim_equipment,created_at,ticket_type,priority,region
TK000146,0.2455,low,0.2012,0.1958,0.1686,equipment(0.80); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.12758116427400967,0.25,0.8,2025-08-21 15:27:00,巡检,中,华北
TK000147,0.1223,low,0.0994,0.1745,0.0048,compliance(0.25); equipment(0.20); cost(0.15),0,0,1,0.25,0,0.14913679245283018,0.0,0.2,2025-11-10 07:57:00,巡检,中,华中
TK000148,0.1045,low,0.1153,0.1919,0.048,compliance(0.25); cost(0.21),0,0,1,0.25,0,0.2101609437846753,0.0,0.0,2025-12-04 14:23:00,保养,高,西北
TK000149,0.2114,low,0.0699,0.0145,0.004,compliance(0.50); cost(0.28); equipment(0.20),0,0,1,0.5,0,0.28201957304002867,0.0,0.2,2025-09-29 20:27:00,抢修,低,华中
TK000150,0.211,low,0.071,0.0124,0.0097,compliance(0.50); equipment(0.40); cost(0.13),0,0,1,0.5,0,0.1301364096048977,0.0,0.4,2025-05-09 10:02:00,抢修,紧急,西南
TK000151,0.2541,low,0.4684,0.6198,0.5008,equipment(0.80); quality(0.75); cost(0.11),0,0,1,0.0,0,0.10824834659651972,0.75,0.8,2025-08-14 08:31:00,改造,高,华中
TK000152,0.0528,low,0.051,0.0844,0.016,cost(0.26),0,0,1,0.0,0,0.2638192794796802,0.0,0.0,2025-06-20 17:19:00,巡检,中,西北
TK000153,0.1873,low,0.1607,0.2544,0.0441,quality(0.75); equipment(0.40),0,0,1,0.0,0,0.07385085947326298,0.75,0.4,2025-01-19 12:03:00,巡检,中,华中
TK000154,0.1877,low,0.0999,0.0779,0.0467,equipment(0.40); cost(0.33); compliance(0.25),0,0,1,0.25,0,0.326155232917406,0.0,0.4,2025-06-14 20:50:00,抢修,紧急,华南
TK000155,0.1894,low,0.069,0.0286,0.0062,equipment(0.60); cost(0.31); quality(0.25),0,0,1,0.0,0,0.30932243471680476,0.25,0.6,2025-09-13 16:05:00,巡检,中,华北
TK000156,0.0143,low,0.0153,0.024,0.0074,,0,0,1,0.0,0,0.07158478426503379,0.0,0.0,2025-10-31 16:20:00,巡检,中,华北
TK000157,0.3393,low,0.5572,0.7414,0.5599,compliance(1.00); cost(0.30); equipment(0.20),0,0,1,1.0,0,0.296378117135667,0.0,0.2,2025-11-23 16:57:00,抢修,低,华南
TK000158,0.23,low,0.7404,0.9919,0.9265,cost(1.00); equipment(0.20),0,0,1,0.0,0,1.0,0.0,0.2,2025-07-03 11:15:00,巡检,紧急,华中
TK000159,0.0229,low,0.0179,0.0287,0.0029,cost(0.11),0,0,1,0.0,0,0.11454438887694296,0.0,0.0,2025-08-27 16:02:00,巡检,高,西南
TK000160,0.136,low,0.094,0.1375,0.0144,compliance(0.25); cost(0.22); equipment(0.20),0,0,1,0.25,0,0.2173132109445104,0.0,0.2,2025-02-14 08:25:00,保养,高,华东
TK000161,0.2317,low,0.0774,0.0213,0.0012,compliance(0.50); cost(0.35); quality(0.25),0,0,1,0.5,0,0.34613410391437427,0.25,0.0,2025-03-29 19:16:00,抢修,中,华北
TK000162,0.252,low,0.1712,0.1269,0.1463,compliance(0.50); equipment(0.40); cost(0.34),0,0,1,0.5,0,0.3350054977805257,0.0,0.4,2025-03-21 07:47:00,巡检,中,西北
TK000163,0.1417,low,0.13,0.1731,0.077,compliance(0.25); quality(0.25); cost(0.21),0,0,1,0.25,0,0.2087395906627182,0.25,0.0,2025-09-09 12:38:00,巡检,低,西北
TK000164,0.1459,low,0.3448,0.4866,0.3734,compliance(0.50); cost(0.10),0,0,1,0.5,0,0.10464917097845206,0.0,0.0,2025-11-24 11:26:00,抢修,中,西南
TK000165,0.0893,low,0.0582,0.0792,0.0104,equipment(0.40); cost(0.15),0,0,1,0.0,0,0.14630177514792908,0.0,0.4,2025-07-11 15:46:00,巡检,低,华南
TK000166,0.2478,low,0.5504,0.6764,0.6837,quality(1.00); cost(0.34); equipment(0.20),0,0,1,0.0,0,0.33902542690701787,1.0,0.2,2025-06-24 09:06:00,抢修,中,华南
TK000167,0.1056,low,0.0454,0.0304,0.0088,equipment(0.60),0,0,1,0.0,0,0.07775921187753465,0.0,0.6,2025-01-10 19:30:00,保养,紧急,华东
TK000168,0.0819,low,0.059,0.0622,0.0361,quality(0.25); cost(0.22),0,0,1,0.0,0,0.22186249171089045,0.25,0.0,2025-05-25 09:57:00,保养,紧急,西北
TK000169,0.191,low,0.5247,0.7154,0.62,quality(0.50); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.11766407340073748,0.5,0.2,2025-05-29 20:27:00,抢修,紧急,华中
TK000170,0.1694,low,0.0698,0.0393,0.0149,quality(0.75); equipment(0.20); cost(0.13),0,0,1,0.0,0,0.13474258679540008,0.75,0.2,2025-12-08 16:25:00,改造,中,华南
TK000171,0.0996,low,0.0504,0.0457,0.0128,equipment(0.40); cost(0.20),0,0,1,0.0,0,0.19776960427015933,0.0,0.4,2025-06-11 20:24:00,巡检,紧急,华南
TK000172,0.288,low,0.7771,0.989,0.9845,quality(1.00); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.07770476037826568,1.0,0.4,2025-08-08 12:22:00,巡检,紧急,华南
TK000173,0.1635,low,0.4176,0.573,0.48,quality(0.50); equipment(0.40); cost(0.14),0,0,1,0.0,0,0.1426427053835745,0.5,0.4,2025-10-02 10:18:00,抢修,高,西南
TK000174,0.0563,low,0.0312,0.0342,0.0067,cost(0.28),0,0,1,0.0,0,0.2815474381280828,0.0,0.0,2025-10-17 18:40:00,抢修,高,华中
TK000175,0.2304,low,0.2294,0.3794,0.0785,compliance(0.50); quality(0.25); equipment(0.20),0,0,1,0.5,0,0.18957254055546158,0.25,0.2,2025-11-26 20:02:00,改造,中,华东
TK000176,0.0751,low,0.0858,0.1595,0.0214,compliance(0.25),0,0,1,0.25,0,0.06281611104958096,0.0,0.0,2025-08-14 13:16:00,保养,紧急,西南
TK000177,0.0495,low,0.034,0.0403,0.0144,equipment(0.20),0,0,1,0.0,0,0.09731163364520523,0.0,0.2,2025-06-02 10:55:00,保养,低,西北
TK000178,0.1692,low,0.1559,0.2596,0.0407,equipment(0.60); compliance(0.25),0,0,1,0.25,0,0.08360906682366798,0.0,0.6,2025-09-22 18:49:00,保养,中,西南
TK000179,0.0916,low,0.0326,0.0132,0.0014,cost(0.27); quality(0.25),0,0,1,0.0,0,0.2703698658340442,0.25,0.0,2025-01-08 18:33:00,巡检,低,华中
TK000180,0.1203,low,0.0734,0.0799,0.0268,quality(0.50); cost(0.23),0,0,1,0.0,0,0.2265928266167052,0.5,0.0,2025-12-29 13:47:00,巡检,紧急,西南
TK000181,0.216,low,0.448,0.6867,0.4083,equipment(0.40); cost(0.28); compliance(0.25),0,0,1,0.25,0,0.2799338104262723,0.25,0.4,2025-05-15 16:53:00,保养,高,华北
TK000182,0.3204,low,0.1749,0.2047,0.0203,compliance(0.75); equipment(0.40); cost(0.36),0,0,1,0.75,0,0.36449639413337653,0.0,0.4,2025-10-26 07:33:00,保养,高,华东
TK000183,0.0779,low,0.1107,0.2093,0.0401,compliance(0.25),0,0,1,0.25,0,0.07716245411536427,0.0,0.0,2025-02-17 13:16:00,抢修,低,华中
TK000184,0.3275,low,0.771,0.9961,0.926,cost(1.00); equipment(0.60); quality(0.25),0,0,1,0.0,0,1.0,0.25,0.6,2025-08-26 17:14:00,巡检,中,华中
TK000185,0.2661,low,0.296,0.3849,0.2326,compliance(0.50); cost(0.41); equipment(0.40),0,0,1,0.5,0,0.40572097780709737,0.0,0.4,2025-12-27 11:20:00,巡检,中,西北
TK000186,0.2137,low,0.3722,0.4733,0.4069,equipment(0.60); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.1183729733277904,0.25,0.6,2025-01-09 18:12:00,保养,高,西北
TK000187,0.2373,low,0.2232,0.3976,0.0367,equipment(0.80); quality(0.50); cost(0.21),0,0,1,0.0,0,0.21156074378373013,0.5,0.8,2025-09-06 15:37:00,保养,低,华中
TK000188,0.0651,low,0.0306,0.03,0.0017,cost(0.33),0,0,1,0.0,0,0.3257468650568055,0.0,0.0,2025-11-15 10:18:00,保养,紧急,华中
TK000189,0.1158,low,0.0745,0.0746,0.0391,cost(0.27); compliance(0.25),0,0,1,0.25,0,0.2665843766531476,0.0,0.0,2025-08-13 19:29:00,改造,中,华东
TK000190,0.1344,low,0.1709,0.3076,0.0656,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.05948443530064962,0.0,0.4,2025-09-29 13:50:00,抢修,低,华中
TK000191,0.0955,low,0.0845,0.1318,0.0279,equipment(0.40); cost(0.18),0,0,1,0.0,0,0.17741594696669571,0.0,0.4,2025-05-24 15:39:00,改造,中,华中
TK000192,0.0827,low,0.0342,0.0251,0.0018,cost(0.26); equipment(0.20),0,0,1,0.0,0,0.2636868528973647,0.0,0.2,2025-07-10 11:40:00,巡检,高,西北
TK000193,0.1708,low,0.1272,0.136,0.081,compliance(0.25); quality(0.25); cost(0.20),0,0,1,0.25,0,0.20402846432573563,0.25,0.2,2025-04-20 14:04:00,巡检,中,西南
TK000194,0.1846,low,0.1858,0.1677,0.2049,quality(0.50); equipment(0.40); cost(0.25),0,0,1,0.0,0,0.24823650246114493,0.5,0.4,2025-06-05 11:31:00,抢修,高,西南
TK000195,0.0797,low,0.0277,0.0105,0.0002,cost(0.40),0,0,1,0.0,0,0.3984193976955246,0.0,0.0,2025-03-26 18:01:00,巡检,中,西北
TK000196,0.1336,low,0.2227,0.4813,0.0404,cost(0.36); compliance(0.25),0,0,1,0.25,0,0.35534480868325835,0.0,0.0,2025-07-15 11:05:00,抢修,紧急,华南
TK000197,0.1357,low,0.1018,0.1602,0.0142,compliance(0.25); cost(0.22); equipment(0.20),0,0,1,0.25,0,0.21601013024223015,0.0,0.2,2025-05-18 15:37:00,保养,高,西南
TK000198,0.1154,low,0.1086,0.0918,0.1197,equipment(0.60); cost(0.13),0,0,1,0.0,0,0.1267910636762949,0.0,0.6,2025-01-24 09:47:00,巡检,紧急,华东
TK000199,0.2625,low,0.7164,0.965,0.8569,cost(1.00); compliance(0.25),0,0,1,0.25,0,1.0,0.0,0.0,2025-11-29 17:04:00,巡检,低,西北
TK000200,0.2098,low,0.3413,0.5154,0.2798,compliance(0.50); cost(0.27); equipment(0.20),0,0,1,0.5,0,0.27397540378850804,0.0,0.2,2025-10-19 15:31:00,抢修,高,西北
TK000201,0.12,low,0.089,0.1114,0.04,equipment(0.60); cost(0.15),0,0,1,0.0,0,0.15011095889313497,0.0,0.6,2025-04-25 07:17:00,改造,中,华北
TK000202,0.1588,low,0.0753,0.0709,0.008,quality(0.75); cost(0.23),0,0,1,0.0,0,0.23151782290251255,0.75,0.0,2025-11-17 14:37:00,抢修,低,华东
TK000203,0.2763,low,0.409,0.4736,0.4582,compliance(0.50); quality(0.50); equipment(0.40),0,0,1,0.5,0,0.08151195542082867,0.5,0.4,2025-10-31 19:53:00,抢修,中,西北
TK000204,0.0976,low,0.0833,0.1424,0.012,cost(0.30); quality(0.25),0,0,1,0.0,0,0.30051465802416955,0.25,0.0,2025-12-08 14:44:00,保养,中,西北
TK000205,0.2802,low,0.3289,0.4856,0.214,compliance(0.50); equipment(0.40); cost(0.29),0,0,1,0.5,0,0.2885771642174798,0.25,0.4,2025-04-12 10:18:00,抢修,低,西北
TK000206,0.0589,low,0.0456,0.067,0.0128,equipment(0.20); cost(0.14),0,0,1,0.0,0,0.1445164094391559,0.0,0.2,2025-10-02 11:50:00,抢修,高,西北
TK000207,0.0803,low,0.0349,0.0224,0.0084,equipment(0.40); cost(0.10),0,0,1,0.0,0,0.10126719747589352,0.0,0.4,2025-08-06 13:36:00,抢修,低,华北
TK000208,0.0827,low,0.0439,0.0538,0.0007,equipment(0.40); cost(0.11),0,0,1,0.0,0,0.11332239579618142,0.0,0.4,2025-06-04 18:52:00,保养,低,华南
TK000209,0.1157,low,0.0938,0.1142,0.0547,cost(0.39); quality(0.25),0,0,1,0.0,0,0.3908323542143344,0.25,0.0,2025-07-11 09:36:00,保养,高,西北
TK000210,0.1191,low,0.2159,0.2704,0.2443,quality(0.50); cost(0.22),0,0,1,0.0,0,0.2206678330851769,0.5,0.0,2025-12-12 15:11:00,抢修,中,华中
TK000211,0.1418,low,0.1305,0.1704,0.081,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.09651676385055274,0.0,0.4,2025-01-04 09:28:00,抢修,中,华南
TK000212,0.325,low,0.7921,0.9992,0.9854,cost(1.00); compliance(0.50),0,0,1,0.5,0,1.0,0.0,0.0,2025-07-08 08:48:00,抢修,中,华北
TK000213,0.272,low,0.4116,0.4191,0.5237,equipment(0.80); cost(0.26); compliance(0.25),0,0,1,0.25,0,0.2599769067061114,0.25,0.8,2025-02-09 17:48:00,抢修,高,华中
TK000214,0.0895,low,0.0523,0.0697,0.0029,cost(0.30); equipment(0.20),0,0,1,0.0,0,0.2974037756918031,0.0,0.2,2025-08-01 15:06:00,保养,高,西北
TK000215,0.0604,low,0.0301,0.032,0.0021,equipment(0.20); cost(0.15),0,0,1,0.0,0,0.15196041528364257,0.0,0.2,2025-12-08 14:04:00,巡检,中,西南
TK000216,0.1465,low,0.5922,0.7324,0.834,quality(0.50); equipment(0.40),0,0,1,0.0,0,0.057286030207500116,0.5,0.4,2025-06-25 10:13:00,巡检,低,西北
TK000217,0.0862,low,0.034,0.0222,0.0012,cost(0.28); equipment(0.20),0,0,1,0.0,0,0.2811870454467852,0.0,0.2,2025-07-13 09:30:00,巡检,中,西北
TK000218,0.1488,low,0.1387,0.1716,0.0971,compliance(0.50); cost(0.12),0,0,1,0.5,0,0.1192085238358328,0.0,0.0,2025-06-07 17:37:00,抢修,低,华东
TK000219,0.1602,low,0.1407,0.1874,0.0772,quality(0.50); cost(0.28); equipment(0.20),0,0,1,0.0,0,0.2762073317706899,0.5,0.2,2025-09-23 10:56:00,巡检,低,华北
TK000220,0.2634,low,0.118,0.1074,0.004,compliance(0.50); equipment(0.40); cost(0.39),0,0,1,0.5,0,0.39224218268362276,0.0,0.4,2025-10-18 20:13:00,抢修,紧急,华南
TK000221,0.2221,low,0.1069,0.096,0.019,compliance(0.50); cost(0.34); equipment(0.20),0,0,1,0.5,0,0.33527903873833476,0.0,0.2,2025-06-22 16:27:00,巡检,中,华北
TK000222,0.1006,low,0.0387,0.0182,0.0061,compliance(0.25); cost(0.19),0,0,1,0.25,0,0.19033983467502302,0.0,0.0,2025-11-07 14:25:00,保养,中,华北
TK000223,0.1088,low,0.167,0.1488,0.2352,compliance(0.25); cost(0.23),0,0,1,0.25,0,0.23144552063845403,0.0,0.0,2025-12-07 14:57:00,保养,中,西南
TK000224,0.1547,low,0.2513,0.4509,0.1344,quality(0.50); equipment(0.40),0,0,1,0.0,0,0.09833428938635913,0.5,0.4,2025-02-01 16:34:00,抢修,中,华中
TK000225,0.2619,low,0.393,0.662,0.2363,equipment(0.80); cost(0.40); compliance(0.25),0,0,1,0.25,0,0.39678398923920344,0.0,0.8,2025-01-31 19:21:00,抢修,中,西北
TK000226,0.1267,low,0.065,0.0721,0.0049,cost(0.32); compliance(0.25),0,0,1,0.25,0,0.3211818401687728,0.0,0.0,2025-10-23 09:28:00,保养,高,华南
TK000227,0.099,low,0.0374,0.021,0.0011,equipment(0.40); cost(0.19),0,0,1,0.0,0,0.19495903600889664,0.0,0.4,2025-11-29 13:17:00,巡检,中,华东
TK000228,0.2752,low,0.2905,0.4985,0.0956,equipment(0.60); quality(0.50); compliance(0.25),0,0,1,0.25,0,0.23828531859126234,0.5,0.6,2025-12-04 08:11:00,保养,中,华东
TK000229,0.0865,low,0.037,0.0305,0.001,cost(0.28); equipment(0.20),0,0,1,0.0,0,0.2825176010229391,0.0,0.2,2025-01-19 10:09:00,抢修,低,华南
TK000230,0.2286,low,0.4374,0.8675,0.1862,equipment(0.40); cost(0.34); compliance(0.25),0,0,1,0.25,0,0.3428493408864569,0.25,0.4,2025-05-19 08:34:00,抢修,中,华东
TK000231,0.1342,low,0.2201,0.4265,0.0874,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.05854215909218208,0.0,0.4,2025-09-02 16:08:00,抢修,中,西北
TK000232,0.2906,low,0.6044,0.7466,0.7312,quality(0.75); equipment(0.60); compliance(0.25),0,0,1,0.25,0,0.12821448144179115,0.75,0.6,2025-02-13 18:18:00,巡检,中,华东
TK000233,0.116,low,0.0485,0.0364,0.0028,compliance(0.25); quality(0.25),0,0,1,0.25,0,0.07979549140246844,0.25,0.0,2025-06-23 17:15:00,保养,低,华东
TK000234,0.0764,low,0.0545,0.0598,0.0303,equipment(0.40),0,0,1,0.0,0,0.08189147567714461,0.0,0.4,2025-01-04 09:49:00,保养,高,华中
TK000235,0.1857,low,0.1567,0.2423,0.0462,equipment(0.80); cost(0.33),0,0,1,0.0,0,0.32867269585398784,0.0,0.8,2025-03-09 08:06:00,保养,高,华北
TK000236,0.1786,low,0.338,0.4633,0.3492,equipment(0.60); quality(0.50),0,0,1,0.0,0,0.06815011202840882,0.5,0.6,2025-05-21 10:59:00,抢修,紧急,华南
TK000237,0.1871,low,0.4869,0.5011,0.7296,quality(0.50); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.09801910724888008,0.5,0.2,2025-07-04 18:51:00,巡检,中,西南
TK000238,0.2633,low,0.5239,0.6611,0.61,equipment(0.60); quality(0.50); compliance(0.25),0,0,1,0.25,0,0.1790112835623473,0.5,0.6,2025-08-18 17:45:00,抢修,中,华中
TK000239,0.2042,low,0.1896,0.357,0.0098,cost(0.41); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.40828084191119995,0.0,0.4,2025-06-01 18:17:00,巡检,高,华东
TK000240,0.0631,low,0.115,0.0741,0.2003,cost(0.32),0,0,1,0.0,0,0.31547074283464505,0.0,0.0,2025-08-15 10:20:00,抢修,中,华中
TK000241,0.1721,low,0.229,0.3889,0.1179,equipment(0.80); cost(0.26),0,0,1,0.0,0,0.2603589621730801,0.0,0.8,2025-03-09 10:49:00,抢修,高,西北
TK000242,0.184,low,0.2537,0.4109,0.1563,equipment(0.80); quality(0.25); cost(0.13),0,0,1,0.0,0,0.13250648222069927,0.25,0.8,2025-09-09 09:07:00,抢修,低,华北
TK000243,0.1347,low,0.1618,0.3046,0.0423,compliance(0.25); quality(0.25); cost(0.17),0,0,1,0.25,0,0.17360999148453016,0.25,0.0,2025-10-23 13:46:00,抢修,紧急,华南
TK000244,0.2513,low,0.5245,0.7489,0.5343,quality(0.75); equipment(0.40); cost(0.39),0,0,1,0.0,0,0.39410081312744505,0.75,0.4,2025-06-28 12:54:00,保养,中,华南
TK000245,0.1902,low,0.304,0.4513,0.2543,equipment(0.60); quality(0.50); cost(0.13),0,0,1,0.0,0,0.1257886085246397,0.5,0.6,2025-08-29 13:46:00,巡检,中,西北
TK000246,0.1593,low,0.0571,0.0254,0.0011,equipment(0.60); quality(0.25); cost(0.16),0,0,1,0.0,0,0.15877297534659052,0.25,0.6,2025-09-02 12:41:00,巡检,低,华南
TK000247,0.1633,low,0.0883,0.1003,0.0119,equipment(0.40); cost(0.33); quality(0.25),0,0,1,0.0,0,0.3291356517758862,0.25,0.4,2025-06-11 19:25:00,保养,低,西北
TK000248,0.1315,low,0.0569,0.0454,0.0045,equipment(0.40); cost(0.36),0,0,1,0.0,0,0.357719343920854,0.0,0.4,2025-12-31 19:43:00,巡检,高,西南
TK000249,0.0168,low,0.0091,0.0114,0.0002,,0,0,1,0.0,0,0.08414372594529484,0.0,0.0,2025-07-11 08:43:00,巡检,中,西北
TK000250,0.2367,low,0.7151,0.9236,0.9166,quality(1.00); cost(0.28); equipment(0.20),0,0,1,0.0,0,0.2834242148843784,1.0,0.2,2025-01-20 15:09:00,改造,高,华南
TK000251,0.193,low,0.0863,0.0328,0.0483,compliance(0.50); equipment(0.20); cost(0.19),0,0,1,0.5,0,0.18983974576496254,0.0,0.2,2025-12-23 13:22:00,改造,中,华东
TK000252,0.0422,low,0.0735,0.1444,0.0295,equipment(0.20),0,0,1,0.0,0,0.06121448553756126,0.0,0.2,2025-06-28 10:12:00,改造,中,华东
TK000253,0.0768,low,0.0438,0.054,0.0053,cost(0.23); equipment(0.20),0,0,1,0.0,0,0.23407251595422296,0.0,0.2,2025-11-21 14:32:00,巡检,紧急,华北
TK000254,0.2297,low,0.5989,0.754,0.7604,compliance(0.50); quality(0.50); cost(0.15),0,0,1,0.5,0,0.1485045241392532,0.5,0.0,2025-05-04 15:25:00,抢修,中,华东
TK000255,0.2048,low,0.2048,0.3144,0.0952,quality(0.50); equipment(0.40); cost(0.35),0,0,1,0.0,0,0.3491474348833984,0.5,0.4,2025-11-21 17:49:00,巡检,高,华南
TK000256,0.2042,low,0.0717,0.0297,0.0002,compliance(0.50); cost(0.40),0,0,1,0.5,0,0.3959560841720037,0.0,0.0,2025-03-24 09:19:00,抢修,高,西南
TK000257,0.0902,low,0.0694,0.1073,0.0138,equipment(0.40); cost(0.15),0,0,1,0.0,0,0.15102597831750997,0.0,0.4,2025-04-09 11:11:00,抢修,低,西北
TK000258,0.1565,low,0.0831,0.0828,0.0204,equipment(0.40); compliance(0.25); cost(0.17),0,0,1,0.25,0,0.16994097056575141,0.0,0.4,2025-05-06 08:13:00,保养,中,华北
TK000259,0.2048,low,0.5656,0.8056,0.6348,quality(1.00); cost(0.27),0,0,1,0.0,0,0.27383116441847033,1.0,0.0,2025-05-26 07:41:00,保养,中,华东
TK000260,0.1326,low,0.1494,0.1998,0.1133,compliance(0.25); quality(0.25); cost(0.16),0,0,1,0.25,0,0.16294674166630896,0.25,0.0,2025-02-15 10:46:00,改造,中,西南
TK000261,0.0517,low,0.0706,0.0956,0.0617,cost(0.26),0,0,1,0.0,0,0.2585662062074763,0.0,0.0,2025-12-04 17:47:00,保养,中,华东
TK000262,0.1345,low,0.0754,0.0884,0.0116,compliance(0.25); cost(0.21); equipment(0.20),0,0,1,0.25,0,0.20975473421587199,0.0,0.2,2025-08-25 08:47:00,抢修,紧急,华中
TK000263,0.1162,low,0.0628,0.0797,0.0,cost(0.27); compliance(0.25),0,0,1,0.25,0,0.268294789201886,0.0,0.0,2025-01-19 16:17:00,抢修,中,华北
TK000264,0.1736,low,0.2233,0.4056,0.0836,quality(0.50); equipment(0.40); cost(0.19),0,0,1,0.0,0,0.19277926450618998,0.5,0.4,2025-08-31 16:00:00,巡检,高,华东
TK000265,0.1861,low,0.167,0.2283,0.0892,equipment(0.40); cost(0.32); compliance(0.25),0,0,1,0.25,0,0.3180186253167999,0.0,0.4,2025-09-12 07:15:00,巡检,中,华中
TK000266,0.1052,low,0.0503,0.0497,0.0038,compliance(0.25); cost(0.21),0,0,1,0.25,0,0.21366132416625738,0.0,0.0,2025-09-13 17:09:00,巡检,高,华北
TK000267,0.2373,low,0.0782,0.019,0.0011,compliance(0.50); equipment(0.40); cost(0.26),0,0,1,0.5,0,0.26132815259625575,0.0,0.4,2025-12-14 17:24:00,巡检,低,华东
TK000268,0.2126,low,0.3042,0.4442,0.2427,equipment(0.80); cost(0.28); quality(0.25),0,0,1,0.0,0,0.27572022661523643,0.25,0.8,2025-11-11 11:50:00,抢修,中,华南
TK000269,0.2662,low,0.3039,0.5737,0.0663,quality(0.50); equipment(0.40); cost(0.34),0,0,1,0.25,0,0.34368986983588,0.5,0.4,2025-06-04 17:19:00,保养,低,华中
TK000270,0.3514,low,0.6797,0.7858,0.8549,compliance(0.75); quality(0.50); equipment(0.40),0,0,1,0.75,0,0.144505223914008,0.5,0.4,2025-09-01 14:18:00,抢修,高,西南
TK000271,0.0363,low,0.0217,0.0278,0.0031,cost(0.18),0,0,1,0.0,0,0.1812896710653903,0.0,0.0,2025-12-02 18:36:00,巡检,中,华南
TK000272,0.0617,low,0.0264,0.022,0.0006,cost(0.31),0,0,1,0.0,0,0.3084058158911256,0.0,0.0,2025-07-16 19:26:00,改造,紧急,华北
TK000273,0.1665,low,0.1757,0.2719,0.0873,quality(0.50); equipment(0.40); cost(0.16),0,0,1,0.0,0,0.15744497725316609,0.5,0.4,2025-04-08 20:13:00,巡检,中,华北
TK000274,0.3225,low,0.7964,0.9999,0.999,cost(1.00); equipment(0.40); compliance(0.25),0,0,1,0.25,0,1.0,0.0,0.4,2025-12-01 07:02:00,巡检,高,华北
TK000275,0.1204,low,0.0695,0.059,0.0363,cost(0.29); compliance(0.25),0,0,1,0.25,0,0.28944079545961754,0.0,0.0,2025-12-16 17:47:00,抢修,中,华中
TK000276,0.1736,low,0.5622,0.8144,0.6432,equipment(0.40); cost(0.26); compliance(0.25),0,0,1,0.25,0,0.25574260089585144,0.0,0.4,2025-09-03 17:07:00,保养,紧急,西南
TK000277,0.1124,low,0.0517,0.0504,0.0011,equipment(0.60); cost(0.11),0,0,1,0.0,0,0.11195904173106652,0.0,0.6,2025-01-18 11:17:00,巡检,高,华东
TK000278,0.0553,low,0.0196,0.0077,0.001,cost(0.28),0,0,1,0.0,0,0.27632194413828326,0.0,0.0,2025-10-21 18:36:00,保养,高,华中
TK000279,0.1703,low,0.2801,0.4112,0.2431,quality(0.50); compliance(0.25); cost(0.16),0,0,1,0.25,0,0.16404440916651797,0.5,0.0,2025-05-22 16:35:00,巡检,紧急,华南
TK000280,0.1151,low,0.0432,0.0198,0.0051,equipment(0.60); cost(0.13),0,0,1,0.0,0,0.12539533849866635,0.0,0.6,2025-06-17 16:50:00,巡检,低,西北
TK000281,0.0485,low,0.0279,0.0296,0.0086,cost(0.24),0,0,1,0.0,0,0.24272822432278118,0.0,0.0,2025-12-04 15:33:00,巡检,高,西南
TK000282,0.0772,low,0.0379,0.0408,0.0014,equipment(0.40),0,0,1,0.0,0,0.08588522550300903,0.0,0.4,2025-11-20 19:12:00,保养,低,华东
TK000283,0.0819,low,0.0258,0.003,0.0006,equipment(0.40); cost(0.11),0,0,1,0.0,0,0.10934491801102042,0.0,0.4,2025-05-29 19:30:00,保养,中,西北
TK000284,0.2578,low,0.4077,0.604,0.3398,compliance(0.50); equipment(0.40); quality(0.25),0,0,1,0.5,0,0.17664501951061462,0.25,0.4,2025-03-26 08:18:00,抢修,中,华南
TK000285,0.1508,low,0.3149,0.421,0.3495,compliance(0.25); quality(0.25); equipment(0.20),0,0,1,0.25,0,0.10388751130203311,0.25,0.2,2025-07-01 19:05:00,保养,高,华东
TK000286,0.1656,low,0.2028,0.3781,0.0595,equipment(0.60); compliance(0.25),0,0,1,0.25,0,0.06559920710587364,0.0,0.6,2025-11-22 08:33:00,保养,中,华东
TK000287,0.1644,low,0.0808,0.0839,0.006,equipment(0.40); compliance(0.25); cost(0.21),0,0,1,0.25,0,0.20953846153846156,0.0,0.4,2025-12-23 13:45:00,抢修,低,华中
TK000288,0.0865,low,0.0433,0.041,0.0086,compliance(0.25); cost(0.12),0,0,1,0.25,0,0.11983342623161686,0.0,0.0,2025-12-27 12:58:00,巡检,中,华东
TK000289,0.0834,low,0.1163,0.2493,0.0114,equipment(0.40); cost(0.12),0,0,1,0.0,0,0.11711732083599502,0.0,0.4,2025-02-09 08:32:00,保养,中,华中
TK000290,0.2251,low,0.1791,0.3019,0.0169,equipment(0.60); cost(0.36); compliance(0.25),0,0,1,0.25,0,0.36301971249031595,0.0,0.6,2025-08-20 10:36:00,改造,中,华南
TK000291,0.1321,low,0.2378,0.4182,0.148,cost(0.35); compliance(0.25),0,0,1,0.25,0,0.34777035523878586,0.0,0.0,2025-06-10 17:15:00,巡检,中,西南
