ticket_id,anomaly_label,anomaly_score,anomaly_model_if,anomaly_model_lof,anomaly_reasons,created_at,ticket_type,priority,region,equipment_type,fault_category,total_cost
TK000098,0,0.2985,0,0,"[{'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-10-08 15:23:00,保养,紧急,华南,配电箱,电气故障,5418.39
TK000099,0,0.242,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-03-07 08:24:00,保养,中,华北,电容器,机械故障,1564.67
TK000100,0,0.4465,0,0,"[{'feature': 'response_time', 'deviation': 1.742, 'importance': 0.0476, 'value': -1.742}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-12-12 18:57:00,保养,高,华中,发电机,过热,4212.97
TK000101,0,0.2337,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-10-10 07:00:00,保养,高,华中,配电箱,电气故障,4918.92
TK000102,0,0.2534,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-02-07 19:45:00,巡检,高,华南,发电机,短路,2699.44
TK000103,0,0.3327,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.703, 'importance': 0.0476, 'value': -1.703}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-09-07 07:18:00,保养,高,西南,开关柜,环境损坏,1107.34
TK000104,0,0.2671,0,0,"[{'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'arrival_delay', 'deviation': 1.56, 'importance': 0.0476, 'value': -1.56}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-11-19 13:27:00,巡检,中,华东,配电箱,电气故障,1576.62
TK000105,0,0.303,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-10-21 16:25:00,巡检,低,华北,配电箱,电气故障,4276.03
TK000106,0,0.2173,0,0,"[{'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-06-18 16:42:00,巡检,中,西南,电缆,老化,4401.64
TK000107,1,0.4983,1,0,"[{'feature': 'response_time', 'deviation': 1.774, 'importance': 0.0476, 'value': 1.774}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'budget_limit', 'deviation': 1.592, 'importance': 0.0476, 'value': -1.592}]",2025-10-30 10:58:00,抢修,高,西南,开关柜,漏电,151.9
TK000108,0,0.3028,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'dispatch_delay', 'deviation': 1.575, 'importance': 0.0476, 'value': 1.575}]",2025-07-18 14:58:00,巡检,紧急,西北,配电箱,机械故障,3947.47
TK000109,0,0.2569,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'arrival_delay', 'deviation': 1.654, 'importance': 0.0476, 'value': -1.654}, {'feature': 'dispatch_delay', 'deviation': 1.575, 'importance': 0.0476, 'value': 1.575}]",2025-12-05 10:26:00,保养,中,华中,电容器,短路,4464.91
TK000110,0,0.2708,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.733, 'importance': 0.0476, 'value': 1.733}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'equipment_age_months', 'deviation': 1.645, 'importance': 0.0476, 'value': -1.645}]",2025-03-27 18:43:00,巡检,中,西南,电容器,老化,3039.09
TK000111,0,0.3823,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'arrival_delay', 'deviation': 1.717, 'importance': 0.0476, 'value': -1.717}, {'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}]",2025-09-02 19:14:00,改造,紧急,西南,电容器,漏电,3155.01
TK000112,0,0.3869,0,0,"[{'feature': 'response_time', 'deviation': 1.828, 'importance': 0.0476, 'value': 1.828}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-03-12 20:55:00,保养,中,华中,开关柜,过热,4041.41
TK000113,0,0.4115,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'response_time', 'deviation': 1.633, 'importance': 0.0476, 'value': -1.633}, {'feature': 'arrival_delay', 'deviation': 1.591, 'importance': 0.0476, 'value': -1.591}]",2025-04-14 20:42:00,改造,中,华南,发电机,机械故障,1830.33
TK000114,0,0.2247,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-06-24 08:51:00,巡检,高,西南,电缆,电气故障,4323.91
TK000115,0,0.2282,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-09-01 12:22:00,抢修,中,华南,开关柜,老化,687.4
TK000116,0,0.298,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.685, 'importance': 0.0476, 'value': -1.685}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'total_duration', 'deviation': 1.527, 'importance': 0.0476, 'value': -1.527}]",2025-09-02 15:02:00,巡检,中,西北,电容器,过热,1017.05
TK000117,0,0.3515,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'dispatch_delay', 'deviation': 1.637, 'importance': 0.0476, 'value': 1.637}, {'feature': 'equipment_age_months', 'deviation': 1.581, 'importance': 0.0476, 'value': 1.581}]",2025-07-15 10:09:00,保养,中,华中,开关柜,老化,333.78
TK000118,0,0.2157,0,0,[],2025-05-26 12:20:00,保养,中,西北,电容器,机械故障,449.59
TK000119,0,0.2657,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-03-27 13:06:00,抢修,低,华中,变压器,环境损坏,3714.21
TK000120,1,0.4794,0,1,"[{'feature': 'budget_limit', 'deviation': 2.692, 'importance': 0.0476, 'value': 2.692}, {'feature': 'response_time', 'deviation': 1.91, 'importance': 0.0476, 'value': 1.91}, {'feature': 'total_cost', 'deviation': 1.743, 'importance': 0.0476, 'value': 1.743}]",2025-06-27 14:34:00,抢修,紧急,华北,电缆,短路,7110.14
TK000121,0,0.2638,0,0,"[{'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'total_duration', 'deviation': 1.522, 'importance': 0.0476, 'value': -1.522}]",2025-07-31 10:54:00,抢修,高,华东,发电机,老化,1482.36
TK000122,0,0.2442,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.588, 'importance': 0.0476, 'value': -1.588}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-07-15 20:00:00,抢修,中,华南,电容器,短路,4687.45
TK000123,0,0.1966,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-10-25 19:44:00,巡检,中,华北,开关柜,短路,716.55
TK000124,0,0.2546,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-08-28 11:55:00,保养,低,西南,发电机,短路,3136.7
TK000125,0,0.2841,0,0,"[{'feature': 'dispatch_delay', 'deviation': 1.52, 'importance': 0.0476, 'value': -1.52}]",2025-02-24 14:12:00,抢修,中,华中,发电机,机械故障,4177.18
TK000126,0,0.2184,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-04-09 15:42:00,抢修,中,华南,发电机,老化,2794.83
TK000127,0,0.4537,0,0,"[{'feature': 'response_time', 'deviation': 1.906, 'importance': 0.0476, 'value': -1.906}, {'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-08-18 13:00:00,保养,低,西南,开关柜,漏电,858.1
TK000128,0,0.3681,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-10-23 13:05:00,保养,低,华北,电容器,环境损坏,301.79
TK000129,0,0.214,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-02-13 13:32:00,巡检,中,华南,开关柜,老化,539.01
TK000130,0,0.1857,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-11-14 09:55:00,保养,高,华北,电缆,老化,3505.85
TK000131,0,0.173,0,0,"[{'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-06-11 14:55:00,巡检,紧急,华南,发电机,电气故障,1886.11
TK000132,0,0.1592,0,0,[],2025-08-07 11:58:00,巡检,中,华南,开关柜,机械故障,3873.24
TK000133,0,0.2575,0,0,"[{'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-11-07 16:39:00,抢修,高,西北,变压器,电气故障,1046.97
TK000134,0,0.2411,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'accept_delay', 'deviation': 1.545, 'importance': 0.0476, 'value': -1.545}, {'feature': 'dispatch_delay', 'deviation': 1.513, 'importance': 0.0476, 'value': 1.513}]",2025-07-21 16:47:00,巡检,中,西北,变压器,机械故障,1030.27
TK000135,0,0.2826,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}]",2025-08-19 07:11:00,巡检,低,华南,变压器,漏电,2666.7
TK000136,0,0.2548,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-03-02 09:12:00,抢修,中,华东,电容器,机械故障,1299.09
TK000137,0,0.2313,0,0,"[{'feature': 'dispatch_delay', 'deviation': 1.575, 'importance': 0.0476, 'value': 1.575}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-08-22 18:37:00,巡检,紧急,华北,电容器,环境损坏,4006.15
TK000138,0,0.3765,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}]",2025-09-24 18:40:00,巡检,低,西南,电缆,短路,1735.58
TK000139,0,0.3267,0,0,"[{'feature': 'reopen_within_days', 'deviation': 3.303, 'importance': 0.0476, 'value': 3.303}]",2025-12-11 14:58:00,巡检,紧急,华南,配电箱,老化,2468.95
TK000140,0,0.4203,0,0,"[{'feature': 'reopen_within_days', 'deviation': 2.905, 'importance': 0.0476, 'value': 2.905}, {'feature': 'dispatch_delay', 'deviation': 1.582, 'importance': 0.0476, 'value': -1.582}, {'feature': 'budget_limit', 'deviation': 1.521, 'importance': 0.0476, 'value': 1.521}]",2025-07-31 08:31:00,保养,中,华北,电缆,短路,4625.82
TK000141,0,0.2903,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-01-12 16:48:00,巡检,低,华北,电缆,漏电,601.64
TK000142,0,0.2859,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.545, 'importance': 0.0476, 'value': 1.545}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-11-12 12:19:00,巡检,高,西北,变压器,环境损坏,2405.67
TK000143,0,0.0466,0,0,[],2025-09-18 08:25:00,保养,中,华北,变压器,环境损坏,1120.37
TK000144,0,0.3076,0,0,"[{'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-12-17 20:38:00,保养,中,华中,变压器,过热,3116.3
TK000145,0,0.1712,0,0,"[{'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-01-01 18:35:00,保养,中,华北,开关柜,老化,1022.31
TK000146,0,0.1923,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'dispatch_delay', 'deviation': 1.637, 'importance': 0.0476, 'value': 1.637}]",2025-08-21 15:27:00,巡检,中,华北,电容器,机械故障,2883.93
TK000147,0,0.2476,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}]",2025-11-10 07:57:00,巡检,中,华中,电容器,机械故障,1376.17
TK000148,0,0.2433,0,0,"[{'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'equipment_age_months', 'deviation': 1.588, 'importance': 0.0476, 'value': -1.588}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-12-04 14:23:00,保养,高,西北,开关柜,环境损坏,1265.94
TK000149,0,0.2676,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'equipment_age_months', 'deviation': 1.559, 'importance': 0.0476, 'value': -1.559}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-09-29 20:27:00,抢修,低,华中,电缆,机械故障,4031.35
TK000150,0,0.3748,0,0,"[{'feature': 'budget_limit', 'deviation': 2.904, 'importance': 0.0476, 'value': 2.904}, {'feature': 'total_cost', 'deviation': 1.588, 'importance': 0.0476, 'value': 1.588}]",2025-05-09 10:02:00,抢修,紧急,西南,发电机,电气故障,6735.61
TK000151,0,0.3352,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-08-14 08:31:00,改造,高,华中,电容器,过热,3664.97
TK000152,0,0.3249,0,0,"[{'feature': 'response_time', 'deviation': 1.883, 'importance': 0.0476, 'value': 1.883}, {'feature': 'dispatch_delay', 'deviation': 1.575, 'importance': 0.0476, 'value': 1.575}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-06-20 17:19:00,巡检,中,西北,发电机,环境损坏,3337.6
TK000153,1,0.6035,1,1,"[{'feature': 'repair_duration', 'deviation': 4.779, 'importance': 0.0476, 'value': 4.779}, {'feature': 'total_duration', 'deviation': 4.394, 'importance': 0.0476, 'value': 4.394}, {'feature': 'equipment_age_months', 'deviation': 1.753, 'importance': 0.0476, 'value': 1.753}]",2025-01-19 12:03:00,巡检,中,华中,配电箱,电气故障,2408.98
TK000154,0,0.2441,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-06-14 20:50:00,抢修,紧急,华南,变压器,漏电,2914.56
TK000155,0,0.2542,0,0,"[{'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-09-13 16:05:00,巡检,中,华北,发电机,短路,1454.49
TK000156,0,0.0839,0,0,[],2025-10-31 16:20:00,巡检,中,华北,变压器,漏电,810.21
TK000157,0,0.2711,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'response_time', 'deviation': 1.747, 'importance': 0.0476, 'value': 1.747}, {'feature': 'arrival_delay', 'deviation': 1.639, 'importance': 0.0476, 'value': 1.639}]",2025-11-23 16:57:00,抢修,低,华南,发电机,老化,2227.82
TK000158,0,0.3146,0,0,"[{'feature': 'total_cost', 'deviation': 8.46, 'importance': 0.0476, 'value': 8.46}, {'feature': 'arrival_delay', 'deviation': 1.622, 'importance': 0.0476, 'value': -1.622}, {'feature': 'budget_limit', 'deviation': 1.571, 'importance': 0.0476, 'value': 1.571}]",2025-07-03 11:15:00,巡检,紧急,华中,开关柜,电气故障,23425.65
TK000159,0,0.2651,0,0,"[{'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-08-27 16:02:00,巡检,高,西南,发电机,电气故障,3543.93
TK000160,0,0.22,0,0,"[{'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-02-14 08:25:00,保养,高,华东,电缆,过热,2422.13
TK000161,0,0.1574,0,0,[],2025-03-29 19:16:00,抢修,中,华北,开关柜,漏电,890.15
TK000162,0,0.1494,0,0,[],2025-03-21 07:47:00,巡检,中,西北,电容器,漏电,4510.85
TK000163,0,0.22,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'arrival_delay', 'deviation': 1.685, 'importance': 0.0476, 'value': -1.685}, {'feature': 'response_time', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-09-09 12:38:00,巡检,低,西北,开关柜,电气故障,3666.48
TK000164,0,0.1847,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.56, 'importance': 0.0476, 'value': -1.56}]",2025-11-24 11:26:00,抢修,中,西南,开关柜,短路,1200.15
TK000165,0,0.2647,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'response_time', 'deviation': 1.524, 'importance': 0.0476, 'value': -1.524}]",2025-07-11 15:46:00,巡检,低,华南,开关柜,漏电,1529.15
