date,material_id,site_id,stock_on_hand,daily_consumed,daily_replenished
2025-07-01,MAT0002,SITE0001,701,4,0
2025-07-02,MAT0002,SITE0001,699,2,0
2025-07-03,MAT0002,SITE0001,787,0,88
2025-07-04,MAT0002,SITE0001,766,21,0
2025-07-05,MAT0002,SITE0001,759,7,0
2025-07-06,MAT0002,SITE0001,816,20,77
2025-07-07,MAT0002,SITE0001,814,2,0
2025-07-08,MAT0002,SITE0001,828,6,20
2025-07-09,MAT0002,SITE0001,822,6,0
2025-07-10,MAT0002,SITE0001,810,12,0
2025-07-11,MAT0002,SITE0001,800,10,0
2025-07-12,MAT0002,SITE0001,854,13,67
2025-07-13,MAT0002,SITE0001,949,5,100
2025-07-14,MAT0002,SITE0001,935,14,0
2025-07-15,MAT0002,SITE0001,913,22,0
2025-07-16,MAT0002,SITE0001,909,4,0
2025-07-17,MAT0002,SITE0001,892,17,0
2025-07-18,MAT0002,SITE0001,913,1,22
2025-07-19,MAT0002,SITE0001,904,9,0
2025-07-20,MAT0002,SITE0001,947,13,56
2025-07-21,MAT0002,SITE0001,942,5,0
2025-07-22,MAT0002,SITE0001,942,0,0
2025-07-23,MAT0002,SITE0001,1030,6,94
2025-07-24,MAT0002,SITE0001,1054,0,24
2025-07-25,MAT0002,SITE0001,1047,7,0
2025-07-26,MAT0002,SITE0001,1035,12,0
2025-07-27,MAT0002,SITE0001,1026,9,0
2025-07-28,MAT0002,SITE0001,1013,13,0
2025-07-29,MAT0002,SITE0001,1013,0,0
2025-07-30,MAT0002,SITE0001,994,19,0
2025-07-31,MAT0002,SITE0001,980,14,0
2025-08-01,MAT0002,SITE0001,980,0,0
2025-08-02,MAT0002,SITE0001,975,5,0
2025-08-03,MAT0002,SITE0001,971,4,0
2025-08-04,MAT0002,SITE0001,956,15,0
2025-08-05,MAT0002,SITE0001,946,10,0
2025-08-06,MAT0002,SITE0001,939,7,0
2025-08-07,MAT0002,SITE0001,927,12,0
2025-08-08,MAT0002,SITE0001,920,7,0
2025-08-09,MAT0002,SITE0001,901,19,0
2025-08-10,MAT0002,SITE0001,978,9,86
2025-08-11,MAT0002,SITE0001,966,12,0
2025-08-12,MAT0002,SITE0001,954,12,0
2025-08-13,MAT0002,SITE0001,972,6,24
2025-08-14,MAT0002,SITE0001,956,16,0
2025-08-15,MAT0002,SITE0001,946,10,0
2025-08-16,MAT0002,SITE0001,991,4,49
2025-08-17,MAT0002,SITE0001,974,17,0
2025-08-18,MAT0002,SITE0001,1005,20,51
2025-08-19,MAT0002,SITE0001,1005,0,0
2025-08-20,MAT0002,SITE0001,994,11,0
2025-08-21,MAT0002,SITE0001,987,7,0
2025-08-22,MAT0002,SITE0001,979,8,0
2025-08-23,MAT0002,SITE0001,965,14,0
2025-08-24,MAT0002,SITE0001,953,12,0
2025-08-25,MAT0002,SITE0001,950,3,0
2025-08-26,MAT0002,SITE0001,1006,5,61
2025-08-27,MAT0002,SITE0001,1096,0,90
2025-08-28,MAT0002,SITE0001,1154,9,67
2025-08-29,MAT0002,SITE0001,1230,18,94
2025-08-30,MAT0002,SITE0001,1210,20,0
2025-08-31,MAT0002,SITE0001,1298,9,97
2025-09-01,MAT0002,SITE0001,1287,11,0
2025-09-02,MAT0002,SITE0001,1281,6,0
2025-09-03,MAT0002,SITE0001,1269,12,0
2025-09-04,MAT0002,SITE0001,1259,10,0
2025-09-05,MAT0002,SITE0001,1239,20,0
2025-09-06,MAT0002,SITE0001,1225,14,0
2025-09-07,MAT0002,SITE0001,1304,9,88
2025-09-08,MAT0002,SITE0001,1368,6,70
2025-09-09,MAT0002,SITE0001,1361,7,0
2025-09-10,MAT0002,SITE0001,1351,10,0
2025-09-11,MAT0002,SITE0001,1419,11,79
2025-09-12,MAT0002,SITE0001,1492,9,82
2025-09-13,MAT0002,SITE0001,1478,14,0
2025-09-14,MAT0002,SITE0001,1516,13,51
2025-09-15,MAT0002,SITE0001,1508,8,0
2025-09-16,MAT0002,SITE0001,1502,6,0
2025-09-17,MAT0002,SITE0001,1496,6,0
2025-09-18,MAT0002,SITE0001,1488,8,0
2025-09-19,MAT0002,SITE0001,1526,15,53
2025-09-20,MAT0002,SITE0001,1604,8,86
2025-09-21,MAT0002,SITE0001,1595,9,0
2025-09-22,MAT0002,SITE0001,1588,7,0
2025-09-23,MAT0002,SITE0001,1571,17,0
2025-09-24,MAT0002,SITE0001,1556,15,0
2025-09-25,MAT0002,SITE0001,1548,8,0
2025-09-26,MAT0002,SITE0001,1540,8,0
2025-09-27,MAT0002,SITE0001,1540,0,0
2025-09-28,MAT0002,SITE0001,1521,19,0
2025-09-29,MAT0002,SITE0001,1550,15,44
2025-09-30,MAT0002,SITE0001,1540,10,0
2025-10-01,MAT0002,SITE0001,1523,17,0
2025-10-02,MAT0002,SITE0001,1508,15,0
2025-10-03,MAT0002,SITE0001,1512,16,20
2025-10-04,MAT0002,SITE0001,1500,12,0
2025-10-05,MAT0002,SITE0001,1575,5,80
2025-10-06,MAT0002,SITE0001,1557,18,0
2025-10-07,MAT0002,SITE0001,1555,2,0
2025-10-08,MAT0002,SITE0001,1591,15,51
2025-10-09,MAT0002,SITE0001,1608,13,30
2025-10-10,MAT0002,SITE0001,1590,18,0
2025-10-11,MAT0002,SITE0001,1666,11,87
2025-10-12,MAT0002,SITE0001,1659,7,0
2025-10-13,MAT0002,SITE0001,1644,15,0
2025-10-14,MAT0002,SITE0001,1631,13,0
2025-10-15,MAT0002,SITE0001,1616,15,0
2025-10-16,MAT0002,SITE0001,1606,10,0
2025-10-17,MAT0002,SITE0001,1593,13,0
2025-10-18,MAT0002,SITE0001,1585,8,0
2025-10-19,MAT0002,SITE0001,1573,12,0
2025-10-20,MAT0002,SITE0001,1560,13,0
2025-10-21,MAT0002,SITE0001,1583,12,35
2025-10-22,MAT0002,SITE0001,1622,0,39
2025-10-23,MAT0002,SITE0001,1615,7,0
2025-10-24,MAT0002,SITE0001,1605,10,0
2025-10-25,MAT0002,SITE0001,1599,6,0
2025-10-26,MAT0002,SITE0001,1586,13,0
2025-10-27,MAT0002,SITE0001,1578,8,0
2025-10-28,MAT0002,SITE0001,1576,2,0
2025-10-29,MAT0002,SITE0001,1637,11,72
2025-10-30,MAT0002,SITE0001,1626,11,0
2025-10-31,MAT0002,SITE0001,1618,8,0
2025-11-01,MAT0002,SITE0001,1610,8,0
2025-11-02,MAT0002,SITE0001,1605,5,0
2025-11-03,MAT0002,SITE0001,1605,0,0
2025-11-04,MAT0002,SITE0001,1601,4,0
2025-11-05,MAT0002,SITE0001,1590,11,0
2025-11-06,MAT0002,SITE0001,1579,11,0
2025-11-07,MAT0002,SITE0001,1572,7,0
2025-11-08,MAT0002,SITE0001,1651,16,95
2025-11-09,MAT0002,SITE0001,1635,16,0
2025-11-10,MAT0002,SITE0001,1630,5,0
2025-11-11,MAT0002,SITE0001,1676,13,59
2025-11-12,MAT0002,SITE0001,1673,3,0
2025-11-13,MAT0002,SITE0001,1669,4,0
2025-11-14,MAT0002,SITE0001,1711,7,49
2025-11-15,MAT0002,SITE0001,1701,10,0
2025-11-16,MAT0002,SITE0001,1771,17,87
2025-11-17,MAT0002,SITE0001,1759,12,0
2025-11-18,MAT0002,SITE0001,1745,14,0
2025-11-19,MAT0002,SITE0001,1732,13,0
2025-11-20,MAT0002,SITE0001,1760,5,33
2025-11-21,MAT0002,SITE0001,1758,2,0
2025-11-22,MAT0002,SITE0001,1833,15,90
2025-11-23,MAT0002,SITE0001,1893,19,79
2025-11-24,MAT0002,SITE0001,1941,16,64
2025-11-25,MAT0002,SITE0001,1929,12,0
2025-11-26,MAT0002,SITE0001,1916,13,0
2025-11-27,MAT0002,SITE0001,1906,10,0
2025-11-28,MAT0002,SITE0001,1989,14,97
2025-11-29,MAT0002,SITE0001,1977,12,0
2025-11-30,MAT0002,SITE0001,2049,9,81
2025-12-01,MAT0002,SITE0001,2044,5,0
2025-12-02,MAT0002,SITE0001,2031,13,0
2025-12-03,MAT0002,SITE0001,2048,13,30
2025-12-04,MAT0002,SITE0001,2091,4,47
2025-12-05,MAT0002,SITE0001,2172,10,91
2025-12-06,MAT0002,SITE0001,2223,10,61
2025-12-07,MAT0002,SITE0001,2302,12,91
2025-12-08,MAT0002,SITE0001,2353,11,62
2025-12-09,MAT0002,SITE0001,2346,7,0
2025-12-10,MAT0002,SITE0001,2346,0,0
2025-12-11,MAT0002,SITE0001,2338,8,0
2025-12-12,MAT0002,SITE0001,2329,9,0
2025-12-13,MAT0002,SITE0001,2312,17,0
2025-12-14,MAT0002,SITE0001,2305,7,0
2025-12-15,MAT0002,SITE0001,2300,5,0
2025-12-16,MAT0002,SITE0001,2287,13,0
2025-12-17,MAT0002,SITE0001,2277,10,0
2025-12-18,MAT0002,SITE0001,2256,21,0
2025-12-19,MAT0002,SITE0001,2248,8,0
2025-12-20,MAT0002,SITE0001,2243,5,0
2025-12-21,MAT0002,SITE0001,2238,5,0
2025-12-22,MAT0002,SITE0001,2232,6,0
2025-12-23,MAT0002,SITE0001,2209,23,0
2025-12-24,MAT0002,SITE0001,2199,10,0
2025-12-25,MAT0002,SITE0001,2197,2,0
2025-12-26,MAT0002,SITE0001,2229,9,41
2025-12-27,MAT0002,SITE0001,2215,14,0
2025-12-28,MAT0002,SITE0001,2201,14,0
2025-12-29,MAT0002,SITE0001,2201,0,0
2025-12-30,MAT0002,SITE0001,2177,24,0
2025-12-31,MAT0002,SITE0001,2267,4,94
2025-01-01,MAT0003,SITE0001,170,8,0
2025-01-02,MAT0003,SITE0001,164,6,0
2025-01-03,MAT0003,SITE0001,149,15,0
2025-01-04,MAT0003,SITE0001,139,10,0
2025-01-05,MAT0003,SITE0001,127,12,0
2025-01-06,MAT0003,SITE0001,119,8,0
2025-01-07,MAT0003,SITE0001,151,4,36
2025-01-08,MAT0003,SITE0001,145,6,0
2025-01-09,MAT0003,SITE0001,171,12,38
2025-01-10,MAT0003,SITE0001,161,10,0
2025-01-11,MAT0003,SITE0001,153,8,0
2025-01-12,MAT0003,SITE0001,148,5,0
2025-01-13,MAT0003,SITE0001,140,8,0
2025-01-14,MAT0003,SITE0001,137,3,0
2025-01-15,MAT0003,SITE0001,125,12,0
2025-01-16,MAT0003,SITE0001,108,17,0
2025-01-17,MAT0003,SITE0001,97,11,0
2025-01-18,MAT0003,SITE0001,112,7,22
2025-01-19,MAT0003,SITE0001,103,9,0
2025-01-20,MAT0003,SITE0001,151,13,61
2025-01-21,MAT0003,SITE0001,186,23,58
2025-01-22,MAT0003,SITE0001,176,10,0
2025-01-23,MAT0003,SITE0001,163,13,0
2025-01-24,MAT0003,SITE0001,159,4,0
2025-01-25,MAT0003,SITE0001,205,5,51
2025-01-26,MAT0003,SITE0001,198,7,0
2025-01-27,MAT0003,SITE0001,212,9,23
2025-01-28,MAT0003,SITE0001,269,8,65
2025-01-29,MAT0003,SITE0001,261,8,0
2025-01-30,MAT0003,SITE0001,255,6,0
2025-01-31,MAT0003,SITE0001,250,5,0
2025-02-01,MAT0003,SITE0001,248,2,0
2025-02-02,MAT0003,SITE0001,241,7,0
2025-02-03,MAT0003,SITE0001,225,16,0
2025-02-04,MAT0003,SITE0001,214,11,0
2025-02-05,MAT0003,SITE0001,202,12,0
2025-02-06,MAT0003,SITE0001,199,3,0
2025-02-07,MAT0003,SITE0001,186,13,0
2025-02-08,MAT0003,SITE0001,172,14,0
2025-02-09,MAT0003,SITE0001,171,1,0
2025-02-10,MAT0003,SITE0001,170,1,0
2025-02-11,MAT0003,SITE0001,185,6,21
2025-02-12,MAT0003,SITE0001,199,17,31
2025-02-13,MAT0003,SITE0001,195,4,0
2025-02-14,MAT0003,SITE0001,179,16,0
2025-02-15,MAT0003,SITE0001,162,17,0
2025-02-16,MAT0003,SITE0001,160,2,0
2025-02-17,MAT0003,SITE0001,142,18,0
2025-02-18,MAT0003,SITE0001,127,15,0
2025-02-19,MAT0003,SITE0001,117,10,0
2025-02-20,MAT0003,SITE0001,104,13,0
2025-02-21,MAT0003,SITE0001,161,15,72
2025-02-22,MAT0003,SITE0001,150,11,0
2025-02-23,MAT0003,SITE0001,144,6,0
2025-02-24,MAT0003,SITE0001,125,19,0
2025-02-25,MAT0003,SITE0001,196,10,81
2025-02-26,MAT0003,SITE0001,253,6,63
2025-02-27,MAT0003,SITE0001,246,7,0
2025-02-28,MAT0003,SITE0001,238,8,0
2025-03-01,MAT0003,SITE0001,235,3,0
2025-03-02,MAT0003,SITE0001,293,2,60
2025-03-03,MAT0003,SITE0001,283,10,0
2025-03-04,MAT0003,SITE0001,268,15,0
2025-03-05,MAT0003,SITE0001,260,8,0
2025-03-06,MAT0003,SITE0001,253,7,0
2025-03-07,MAT0003,SITE0001,236,17,0
2025-03-08,MAT0003,SITE0001,316,11,91
2025-03-09,MAT0003,SITE0001,313,3,0
2025-03-10,MAT0003,SITE0001,389,11,87
2025-03-11,MAT0003,SITE0001,382,7,0
2025-03-12,MAT0003,SITE0001,430,10,58
2025-03-13,MAT0003,SITE0001,419,11,0
2025-03-14,MAT0003,SITE0001,415,4,0
2025-03-15,MAT0003,SITE0001,473,12,70
2025-03-16,MAT0003,SITE0001,459,14,0
2025-03-17,MAT0003,SITE0001,442,17,0
2025-03-18,MAT0003,SITE0001,439,3,0
2025-03-19,MAT0003,SITE0001,510,9,80
2025-03-20,MAT0003,SITE0001,501,9,0
2025-03-21,MAT0003,SITE0001,490,11,0
2025-03-22,MAT0003,SITE0001,478,12,0
2025-03-23,MAT0003,SITE0001,499,19,40
2025-03-24,MAT0003,SITE0001,491,8,0
2025-03-25,MAT0003,SITE0001,483,8,0
2025-03-26,MAT0003,SITE0001,476,7,0
2025-03-27,MAT0003,SITE0001,461,15,0
2025-03-28,MAT0003,SITE0001,523,8,70
2025-03-29,MAT0003,SITE0001,518,5,0
2025-03-30,MAT0003,SITE0001,503,15,0
2025-03-31,MAT0003,SITE0001,492,11,0
2025-04-01,MAT0003,SITE0001,488,4,0
2025-04-02,MAT0003,SITE0001,479,9,0
2025-04-03,MAT0003,SITE0001,479,0,0
2025-04-04,MAT0003,SITE0001,470,9,0
2025-04-05,MAT0003,SITE0001,455,15,0
2025-04-06,MAT0003,SITE0001,531,5,81
2025-04-07,MAT0003,SITE0001,524,7,0
2025-04-08,MAT0003,SITE0001,512,12,0
2025-04-09,MAT0003,SITE0001,569,4,61
2025-04-10,MAT0003,SITE0001,610,4,45
2025-04-11,MAT0003,SITE0001,682,6,78
2025-04-12,MAT0003,SITE0001,675,7,0
2025-04-13,MAT0003,SITE0001,654,21,0
2025-04-14,MAT0003,SITE0001,649,5,0
2025-04-15,MAT0003,SITE0001,639,10,0
2025-04-16,MAT0003,SITE0001,630,9,0
2025-04-17,MAT0003,SITE0001,610,20,0
2025-04-18,MAT0003,SITE0001,602,8,0
2025-04-19,MAT0003,SITE0001,688,10,96
2025-04-20,MAT0003,SITE0001,675,13,0
2025-04-21,MAT0003,SITE0001,667,8,0
2025-04-22,MAT0003,SITE0001,655,12,0
2025-04-23,MAT0003,SITE0001,646,9,0
2025-04-24,MAT0003,SITE0001,620,26,0
2025-04-25,MAT0003,SITE0001,660,7,47
2025-04-26,MAT0003,SITE0001,658,2,0
2025-04-27,MAT0003,SITE0001,646,12,0
2025-04-28,MAT0003,SITE0001,638,8,0
2025-04-29,MAT0003,SITE0001,678,14,54
2025-04-30,MAT0003,SITE0001,668,10,0
2025-05-01,MAT0003,SITE0001,650,18,0
2025-05-02,MAT0003,SITE0001,642,8,0
2025-05-03,MAT0003,SITE0001,637,5,0
2025-05-04,MAT0003,SITE0001,630,7,0
2025-05-05,MAT0003,SITE0001,613,17,0
2025-05-06,MAT0003,SITE0001,603,10,0
2025-05-07,MAT0003,SITE0001,595,8,0
2025-05-08,MAT0003,SITE0001,592,3,0
2025-05-09,MAT0003,SITE0001,591,1,0
2025-05-10,MAT0003,SITE0001,575,16,0
2025-05-11,MAT0003,SITE0001,669,5,99
2025-05-12,MAT0003,SITE0001,664,5,0
2025-05-13,MAT0003,SITE0001,648,16,0
2025-05-14,MAT0003,SITE0001,642,6,0
2025-05-15,MAT0003,SITE0001,630,12,0
2025-05-16,MAT0003,SITE0001,692,4,66
2025-05-17,MAT0003,SITE0001,674,18,0
2025-05-18,MAT0003,SITE0001,660,14,0
2025-05-19,MAT0003,SITE0001,650,10,0
2025-05-20,MAT0003,SITE0001,650,0,0
2025-05-21,MAT0003,SITE0001,642,8,0
2025-05-22,MAT0003,SITE0001,628,14,0
2025-05-23,MAT0003,SITE0001,609,19,0
2025-05-24,MAT0003,SITE0001,597,12,0
2025-05-25,MAT0003,SITE0001,580,17,0
2025-05-26,MAT0003,SITE0001,600,3,23
2025-05-27,MAT0003,SITE0001,608,19,27
2025-05-28,MAT0003,SITE0001,657,12,61
2025-05-29,MAT0003,SITE0001,647,10,0
2025-05-30,MAT0003,SITE0001,634,13,0
2025-05-31,MAT0003,SITE0001,627,7,0
2025-06-01,MAT0003,SITE0001,660,13,46
2025-06-02,MAT0003,SITE0001,633,27,0
2025-06-03,MAT0003,SITE0001,643,10,20
2025-06-04,MAT0003,SITE0001,624,19,0
2025-06-05,MAT0003,SITE0001,621,3,0
2025-06-06,MAT0003,SITE0001,613,8,0
2025-06-07,MAT0003,SITE0001,693,4,84
2025-06-08,MAT0003,SITE0001,712,10,29
2025-06-09,MAT0003,SITE0001,708,4,0
2025-06-10,MAT0003,SITE0001,772,19,83
2025-06-11,MAT0003,SITE0001,767,5,0
2025-06-12,MAT0003,SITE0001,762,5,0
2025-06-13,MAT0003,SITE0001,762,0,0
2025-06-14,MAT0003,SITE0001,744,18,0
2025-06-15,MAT0003,SITE0001,735,9,0
2025-06-16,MAT0003,SITE0001,760,3,28
2025-06-17,MAT0003,SITE0001,746,14,0
2025-06-18,MAT0003,SITE0001,740,6,0
2025-06-19,MAT0003,SITE0001,723,17,0
2025-06-20,MAT0003,SITE0001,712,11,0
2025-06-21,MAT0003,SITE0001,772,4,64
2025-06-22,MAT0003,SITE0001,761,11,0
2025-06-23,MAT0003,SITE0001,748,13,0
2025-06-24,MAT0003,SITE0001,730,18,0
2025-06-25,MAT0003,SITE0001,718,12,0
2025-06-26,MAT0003,SITE0001,778,13,73
2025-06-27,MAT0003,SITE0001,769,9,0
2025-06-28,MAT0003,SITE0001,756,13,0
2025-06-29,MAT0003,SITE0001,744,12,0
2025-06-30,MAT0003,SITE0001,730,14,0
2025-07-01,MAT0003,SITE0001,753,7,30
2025-07-02,MAT0003,SITE0001,743,10,0
2025-07-03,MAT0003,SITE0001,737,6,0
2025-07-04,MAT0003,SITE0001,721,16,0
2025-07-05,MAT0003,SITE0001,775,14,68
2025-07-06,MAT0003,SITE0001,767,8,0
2025-07-07,MAT0003,SITE0001,760,7,0
2025-07-08,MAT0003,SITE0001,749,11,0
2025-07-09,MAT0003,SITE0001,732,17,0
2025-07-10,MAT0003,SITE0001,725,7,0
2025-07-11,MAT0003,SITE0001,741,7,23
2025-07-12,MAT0003,SITE0001,733,8,0
2025-07-13,MAT0003,SITE0001,719,14,0
2025-07-14,MAT0003,SITE0001,715,4,0
2025-07-15,MAT0003,SITE0001,747,5,37
2025-07-16,MAT0003,SITE0001,739,8,0
2025-07-17,MAT0003,SITE0001,774,10,45
2025-07-18,MAT0003,SITE0001,840,17,83
2025-07-19,MAT0003,SITE0001,836,4,0
2025-07-20,MAT0003,SITE0001,826,10,0
2025-07-21,MAT0003,SITE0001,813,13,0
2025-07-22,MAT0003,SITE0001,799,14,0
2025-07-23,MAT0003,SITE0001,792,7,0
2025-07-24,MAT0003,SITE0001,862,12,82
2025-07-25,MAT0003,SITE0001,852,10,0
2025-07-26,MAT0003,SITE0001,841,11,0
2025-07-27,MAT0003,SITE0001,896,1,56
2025-07-28,MAT0003,SITE0001,885,11,0
2025-07-29,MAT0003,SITE0001,965,14,94
2025-07-30,MAT0003,SITE0001,965,0,0
2025-07-31,MAT0003,SITE0001,951,14,0
2025-08-01,MAT0003,SITE0001,941,10,0
2025-08-02,MAT0003,SITE0001,930,11,0
2025-08-03,MAT0003,SITE0001,924,6,0
2025-08-04,MAT0003,SITE0001,912,12,0
2025-08-05,MAT0003,SITE0001,905,7,0
2025-08-06,MAT0003,SITE0001,985,11,91
2025-08-07,MAT0003,SITE0001,1052,13,80
2025-08-08,MAT0003,SITE0001,1046,6,0
2025-08-09,MAT0003,SITE0001,1037,9,0
2025-08-10,MAT0003,SITE0001,1071,0,34
2025-08-11,MAT0003,SITE0001,1067,4,0
2025-08-12,MAT0003,SITE0001,1058,9,0
2025-08-13,MAT0003,SITE0001,1050,8,0
2025-08-14,MAT0003,SITE0001,1043,7,0
2025-08-15,MAT0003,SITE0001,1033,10,0
2025-08-16,MAT0003,SITE0001,1093,1,61
2025-08-17,MAT0003,SITE0001,1088,5,0
2025-08-18,MAT0003,SITE0001,1072,16,0
2025-08-19,MAT0003,SITE0001,1127,14,69
2025-08-20,MAT0003,SITE0001,1121,6,0
2025-08-21,MAT0003,SITE0001,1144,11,34
2025-08-22,MAT0003,SITE0001,1127,17,0
2025-08-23,MAT0003,SITE0001,1113,14,0
2025-08-24,MAT0003,SITE0001,1096,17,0
2025-08-25,MAT0003,SITE0001,1084,12,0
2025-08-26,MAT0003,SITE0001,1152,21,89
2025-08-27,MAT0003,SITE0001,1147,5,0
2025-08-28,MAT0003,SITE0001,1135,12,0
2025-08-29,MAT0003,SITE0001,1219,11,95
2025-08-30,MAT0003,SITE0001,1219,0,0
2025-08-31,MAT0003,SITE0001,1298,6,85
2025-09-01,MAT0003,SITE0001,1291,7,0
2025-09-02,MAT0003,SITE0001,1277,14,0
2025-09-03,MAT0003,SITE0001,1269,8,0
2025-09-04,MAT0003,SITE0001,1261,8,0
2025-09-05,MAT0003,SITE0001,1247,14,0
2025-09-06,MAT0003,SITE0001,1242,5,0
2025-09-07,MAT0003,SITE0001,1231,11,0
2025-09-08,MAT0003,SITE0001,1220,11,0
2025-09-09,MAT0003,SITE0001,1277,13,70
2025-09-10,MAT0003,SITE0001,1266,11,0
2025-09-11,MAT0003,SITE0001,1294,4,32
2025-09-12,MAT0003,SITE0001,1280,14,0
2025-09-13,MAT0003,SITE0001,1265,15,0
2025-09-14,MAT0003,SITE0001,1258,7,0
2025-09-15,MAT0003,SITE0001,1258,0,0
2025-09-16,MAT0003,SITE0001,1241,17,0
2025-09-17,MAT0003,SITE0001,1228,13,0
2025-09-18,MAT0003,SITE0001,1223,5,0
2025-09-19,MAT0003,SITE0001,1209,14,0
2025-09-20,MAT0003,SITE0001,1196,13,0
2025-09-21,MAT0003,SITE0001,1192,4,0
2025-09-22,MAT0003,SITE0001,1183,9,0
2025-09-23,MAT0003,SITE0001,1174,9,0
2025-09-24,MAT0003,SITE0001,1164,10,0
2025-09-25,MAT0003,SITE0001,1156,8,0
2025-09-26,MAT0003,SITE0001,1146,10,0
2025-09-27,MAT0003,SITE0001,1181,9,44
2025-09-28,MAT0003,SITE0001,1163,18,0
2025-09-29,MAT0003,SITE0001,1193,6,36
2025-09-30,MAT0003,SITE0001,1181,12,0
2025-10-01,MAT0003,SITE0001,1258,15,92
2025-10-02,MAT0003,SITE0001,1240,18,0
2025-10-03,MAT0003,SITE0001,1273,13,46
2025-10-04,MAT0003,SITE0001,1257,16,0
2025-10-05,MAT0003,SITE0001,1244,13,0
2025-10-06,MAT0003,SITE0001,1232,12,0
2025-10-07,MAT0003,SITE0001,1218,14,0
2025-10-08,MAT0003,SITE0001,1280,4,66
2025-10-09,MAT0003,SITE0001,1347,13,80
2025-10-10,MAT0003,SITE0001,1382,17,52
2025-10-11,MAT0003,SITE0001,1394,9,21
2025-10-12,MAT0003,SITE0001,1388,6,0
2025-10-13,MAT0003,SITE0001,1380,8,0
2025-10-14,MAT0003,SITE0001,1372,8,0
2025-10-15,MAT0003,SITE0001,1362,10,0
2025-10-16,MAT0003,SITE0001,1357,5,0
2025-10-17,MAT0003,SITE0001,1335,22,0
2025-10-18,MAT0003,SITE0001,1317,18,0
2025-10-19,MAT0003,SITE0001,1317,0,0
2025-10-20,MAT0003,SITE0001,1309,8,0
2025-10-21,MAT0003,SITE0001,1309,0,0
2025-10-22,MAT0003,SITE0001,1302,7,0
2025-10-23,MAT0003,SITE0001,1300,2,0
2025-10-24,MAT0003,SITE0001,1287,13,0
2025-10-25,MAT0003,SITE0001,1284,3,0
2025-10-26,MAT0003,SITE0001,1277,7,0
2025-10-27,MAT0003,SITE0001,1267,10,0
2025-10-28,MAT0003,SITE0001,1266,1,0
2025-10-29,MAT0003,SITE0001,1251,15,0
2025-10-30,MAT0003,SITE0001,1283,12,44
2025-10-31,MAT0003,SITE0001,1266,17,0
2025-11-01,MAT0003,SITE0001,1294,12,40
2025-11-02,MAT0003,SITE0001,1285,9,0
2025-11-03,MAT0003,SITE0001,1370,13,98
2025-11-04,MAT0003,SITE0001,1355,15,0
2025-11-05,MAT0003,SITE0001,1345,10,0
2025-11-06,MAT0003,SITE0001,1328,17,0
2025-11-07,MAT0003,SITE0001,1318,10,0
2025-11-08,MAT0003,SITE0001,1310,8,0
2025-11-09,MAT0003,SITE0001,1303,7,0
2025-11-10,MAT0003,SITE0001,1286,17,0
2025-11-11,MAT0003,SITE0001,1275,11,0
2025-11-12,MAT0003,SITE0001,1266,9,0
2025-11-13,MAT0003,SITE0001,1279,9,22
2025-11-14,MAT0003,SITE0001,1295,5,21
2025-11-15,MAT0003,SITE0001,1286,9,0
2025-11-16,MAT0003,SITE0001,1273,13,0
2025-11-17,MAT0003,SITE0001,1263,10,0
2025-11-18,MAT0003,SITE0001,1277,10,24
2025-11-19,MAT0003,SITE0001,1265,12,0
2025-11-20,MAT0003,SITE0001,1331,10,76
2025-11-21,MAT0003,SITE0001,1321,10,0
2025-11-22,MAT0003,SITE0001,1317,4,0
2025-11-23,MAT0003,SITE0001,1330,13,26
2025-11-24,MAT0003,SITE0001,1314,16,0
2025-11-25,MAT0003,SITE0001,1360,10,56
2025-11-26,MAT0003,SITE0001,1453,4,97
2025-11-27,MAT0003,SITE0001,1436,17,0
2025-11-28,MAT0003,SITE0001,1429,7,0
2025-11-29,MAT0003,SITE0001,1499,14,84
2025-11-30,MAT0003,SITE0001,1492,7,0
2025-12-01,MAT0003,SITE0001,1492,0,0
2025-12-02,MAT0003,SITE0001,1519,12,39
2025-12-03,MAT0003,SITE0001,1509,10,0
2025-12-04,MAT0003,SITE0001,1571,12,74
2025-12-05,MAT0003,SITE0001,1646,3,78
2025-12-06,MAT0003,SITE0001,1631,15,0
2025-12-07,MAT0003,SITE0001,1684,0,53
2025-12-08,MAT0003,SITE0001,1768,2,86
2025-12-09,MAT0003,SITE0001,1793,9,34
2025-12-10,MAT0003,SITE0001,1851,11,69
2025-12-11,MAT0003,SITE0001,1845,6,0
2025-12-12,MAT0003,SITE0001,1842,3,0
2025-12-13,MAT0003,SITE0001,1830,12,0
2025-12-14,MAT0003,SITE0001,1827,3,0
2025-12-15,MAT0003,SITE0001,1904,13,90
2025-12-16,MAT0003,SITE0001,1894,10,0
2025-12-17,MAT0003,SITE0001,1885,9,0
2025-12-18,MAT0003,SITE0001,1869,16,0
2025-12-19,MAT0003,SITE0001,1857,12,0
2025-12-20,MAT0003,SITE0001,1941,0,84
2025-12-21,MAT0003,SITE0001,1932,9,0
2025-12-22,MAT0003,SITE0001,1996,15,79
2025-12-23,MAT0003,SITE0001,1979,17,0
2025-12-24,MAT0003,SITE0001,1972,7,0
2025-12-25,MAT0003,SITE0001,1958,14,0
2025-12-26,MAT0003,SITE0001,1955,3,0
2025-12-27,MAT0003,SITE0001,1994,12,51
2025-12-28,MAT0003,SITE0001,1978,16,0
2025-12-29,MAT0003,SITE0001,1969,9,0
