ticket_id,created_at,ticket_type,priority,sla_minutes,region,site_id,equipment_id,equipment_type,equipment_model,fault_category,fault_subcategory,fault_description,severity,equipment_age_months,last_fault_at,dispatched_at,accepted_at,arrived_at,repair_started_at,repair_finished_at,inspected_at,accepted_by_customer_at,closed_at,status_history,technician_id,team_id,technician_level,technician_workload_today,total_cost,budget_limit,is_warranty,photo_count,report_uploaded,customer_signature,attachment_count,photo_taken_at,is_reopened,reopen_within_days,customer_complaint,customer_satisfaction,qc_audit_result
TK000027,2025-02-25 17:14:00,巡检,中,480,西南,SITE0011,EQ00157,开关柜,Model-D386,电气故障,电气故障-1,开关柜出现电气故障问题,严重,105,,2025-02-25 17:48:00,2025-02-25 18:15:00,2025-02-25 19:03:00,2025-02-25 19:21:00,2025-02-26 01:13:00,,2025-02-26 01:18:00,2025-02-26 01:37:00,"[{'ts': '2025-02-25T17:14:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-25T17:48:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-02-25T19:03:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0016'}, {'ts': '2025-02-26T01:13:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-02-26T01:37:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0008,TEAM03,中,2,668.99,845.84,False,12,True,True,8,['2025-02-25T17:14:00'],False,,False,4.0,合规
TK000028,2025-12-18 12:34:00,改造,中,480,华东,SITE0013,EQ00071,开关柜,Model-B233,过热,过热-5,开关柜出现过热问题,轻微,105,,2025-12-18 13:08:00,2025-12-18 13:15:00,2025-12-18 14:49:00,2025-12-18 15:14:00,2025-12-18 17:22:00,2025-12-18 17:32:00,2025-12-18 18:48:00,2025-12-18 18:53:00,"[{'ts': '2025-12-18T12:34:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-18T13:08:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0020'}, {'ts': '2025-12-18T14:49:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0001'}, {'ts': '2025-12-18T17:22:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0009'}, {'ts': '2025-12-18T18:53:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0005,TEAM01,初,6,1293.49,1536.86,True,2,True,True,9,['2025-12-18T12:34:00'],False,,True,,合规
TK000029,2025-05-02 16:20:00,抢修,高,240,华南,SITE0024,EQ00108,发电机,Model-F432,过热,过热-4,发电机出现过热问题,轻微,60,2024-05-26 16:20:00,2025-05-02 16:53:00,2025-05-02 17:22:00,2025-05-02 18:18:00,2025-05-02 18:41:00,2025-05-02 23:23:00,,2025-05-02 23:27:00,2025-05-02 23:46:00,"[{'ts': '2025-05-02T16:20:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-02T16:53:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0020'}, {'ts': '2025-05-02T18:18:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0019'}, {'ts': '2025-05-02T23:23:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0018'}, {'ts': '2025-05-02T23:46:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0017,TEAM05,初,7,1577.99,2446.42,True,12,True,True,7,['2025-05-02T16:20:00'],False,,True,1.0,合规
TK000030,2025-02-20 19:44:00,抢修,中,480,西南,SITE0024,EQ00056,电容器,Model-C994,老化,老化-4,电容器出现老化问题,轻微,52,,2025-02-20 20:10:00,2025-02-20 20:29:00,2025-02-20 21:30:00,2025-02-20 21:58:00,2025-02-21 01:50:00,,,2025-02-21 02:12:00,"[{'ts': '2025-02-20T19:44:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-20T20:10:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-02-20T21:30:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-02-21T01:50:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-02-21T02:12:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0010,TEAM05,高,5,3465.42,4962.44,False,2,True,True,5,['2025-02-20T19:44:00'],False,,False,2.0,合规
TK000031,2025-06-30 08:36:00,巡检,高,240,华中,SITE0008,EQ00028,电缆,Model-E320,环境损坏,环境损坏-4,电缆出现环境损坏问题,一般,14,2025-03-19 08:36:00,2025-06-30 09:29:00,2025-06-30 09:42:00,2025-06-30 11:05:00,2025-06-30 11:35:00,2025-06-30 13:50:00,2025-06-30 14:05:00,2025-06-30 14:40:00,2025-06-30 14:54:00,"[{'ts': '2025-06-30T08:36:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-30T09:29:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0005'}, {'ts': '2025-06-30T11:05:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0001'}, {'ts': '2025-06-30T13:50:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0003'}, {'ts': '2025-06-30T14:54:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-07-06T14:54:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0011,TEAM05,中,2,3106.51,4814.75,False,5,True,True,5,['2025-06-30T08:36:00'],True,1.0,True,,合规
TK000032,2025-01-27 09:10:00,保养,紧急,60,华东,SITE0009,EQ00114,配电箱,Model-B489,老化,老化-5,配电箱出现老化问题,一般,56,,2025-01-27 09:41:00,2025-01-27 09:54:00,2025-01-27 10:31:00,2025-01-27 10:52:00,2025-01-27 17:38:00,,2025-01-27 17:46:00,2025-01-27 18:02:00,"[{'ts': '2025-01-27T09:10:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-01-27T09:41:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0016'}, {'ts': '2025-01-27T10:31:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0014'}, {'ts': '2025-01-27T17:38:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0006'}, {'ts': '2025-01-27T18:02:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0003,TEAM04,初,1,3726.75,5839.79,False,19,True,True,3,['2025-01-27T09:10:00'],False,,True,1.0,合规
TK000033,2025-08-12 07:29:00,改造,低,1440,西南,SITE0014,EQ00147,电容器,Model-C459,电气故障,电气故障-2,电容器出现电气故障问题,一般,37,2025-04-18 07:29:00,2025-08-12 07:41:00,2025-08-12 07:58:00,2025-08-12 08:10:00,2025-08-12 08:20:00,2025-08-12 11:26:00,2025-08-12 11:35:00,2025-08-12 13:08:00,2025-08-12 13:18:00,"[{'ts': '2025-08-12T07:29:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-08-12T07:41:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0017'}, {'ts': '2025-08-12T08:10:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0017'}, {'ts': '2025-08-12T11:26:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0007'}, {'ts': '2025-08-12T13:18:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0020,TEAM02,高,2,531.84,899.42,False,18,True,True,4,['2025-08-12T07:29:00'],False,,False,3.0,合规
TK000034,2025-04-01 19:40:00,巡检,中,480,西南,SITE0015,EQ00175,发电机,Model-E667,电气故障,电气故障-1,发电机出现电气故障问题,一般,79,,2025-04-01 20:05:00,2025-04-01 20:30:00,2025-04-01 21:20:00,2025-04-01 21:39:00,2025-04-01 23:16:00,2025-04-01 23:46:00,2025-04-01 23:23:00,2025-04-01 23:34:00,"[{'ts': '2025-04-01T19:40:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-01T20:05:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0017'}, {'ts': '2025-04-01T21:20:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0013'}, {'ts': '2025-04-01T23:16:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0015'}, {'ts': '2025-04-01T23:34:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0011,TEAM05,高,8,2997.96,4036.33,True,14,True,True,4,['2025-04-01T19:40:00'],False,,False,,待审
TK000035,2025-09-14 09:03:00,巡检,低,1440,华北,SITE0023,EQ00022,发电机,Model-A696,电气故障,电气故障-2,发电机出现电气故障问题,严重,31,2025-04-08 09:03:00,2025-09-14 09:53:00,2025-09-14 10:12:00,2025-09-14 11:18:00,2025-09-14 11:39:00,2025-09-14 16:27:00,,2025-09-14 17:38:00,2025-09-14 17:55:00,"[{'ts': '2025-09-14T09:03:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-14T09:53:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0020'}, {'ts': '2025-09-14T11:18:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0005'}, {'ts': '2025-09-14T16:27:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0011'}, {'ts': '2025-09-14T17:55:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0005,TEAM05,高,2,3894.88,6135.33,False,20,True,True,1,['2025-09-14T09:03:00'],False,,False,4.0,不合规
TK000036,2025-06-08 15:24:00,巡检,高,240,华南,SITE0022,EQ00180,配电箱,Model-D257,电气故障,电气故障-2,配电箱出现电气故障问题,轻微,11,,2025-06-08 16:10:00,2025-06-08 16:36:00,2025-06-08 17:40:00,2025-06-08 17:56:00,2025-06-08 22:36:00,2025-06-08 23:03:00,,2025-06-08 22:48:00,"[{'ts': '2025-06-08T15:24:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-08T16:10:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0020'}, {'ts': '2025-06-08T17:40:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0005'}, {'ts': '2025-06-08T22:36:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-06-08T22:48:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0006,TEAM04,中,1,1040.83,1873.48,False,9,True,True,8,['2025-06-08T15:24:00'],False,,False,4.0,合规
TK000037,2025-07-30 12:43:00,保养,低,1440,西南,SITE0010,EQ00193,配电箱,Model-F966,环境损坏,环境损坏-5,配电箱出现环境损坏问题,一般,68,2025-02-22 12:43:00,2025-07-30 13:03:00,2025-07-30 13:17:00,2025-07-30 15:10:00,2025-07-30 15:30:00,2025-07-30 22:31:00,,2025-07-31 00:17:00,2025-07-31 00:27:00,"[{'ts': '2025-07-30T12:43:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-30T13:03:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0012'}, {'ts': '2025-07-30T15:10:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0018'}, {'ts': '2025-07-30T22:31:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-07-31T00:27:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0009,TEAM04,中,3,2362.23,3064.38,False,16,True,True,3,['2025-07-30T12:43:00'],False,,False,4.0,合规
TK000038,2025-08-12 08:58:00,抢修,中,480,华北,SITE0030,EQ00007,电容器,Model-A894,过热,过热-3,电容器出现过热问题,一般,47,2025-03-04 08:58:00,2025-08-12 09:18:00,2025-08-12 09:35:00,2025-08-12 09:55:00,2025-08-12 10:07:00,2025-08-12 13:38:00,2025-08-12 13:46:00,2025-08-12 13:33:00,2025-08-12 13:51:00,"[{'ts': '2025-08-12T08:58:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-08-12T09:18:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0020'}, {'ts': '2025-08-12T09:55:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0017'}, {'ts': '2025-08-12T13:38:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-08-12T13:51:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0020,TEAM04,初,2,1742.92,2095.4,True,4,True,True,9,['2025-08-12T08:58:00'],False,,True,1.0,合规
TK000039,2025-02-26 20:57:00,巡检,中,480,西北,SITE0017,EQ00148,开关柜,Model-F772,电气故障,电气故障-1,开关柜出现电气故障问题,严重,54,2024-07-20 20:57:00,2025-02-26 21:02:00,2025-02-26 21:26:00,2025-02-26 22:21:00,2025-02-26 22:44:00,2025-02-27 01:07:00,,,2025-02-27 02:10:00,"[{'ts': '2025-02-26T20:57:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-26T21:02:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0003'}, {'ts': '2025-02-26T22:21:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0012'}, {'ts': '2025-02-27T01:07:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-02-27T02:10:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0011,TEAM02,初,1,431.63,633.74,True,16,True,True,7,['2025-02-26T20:57:00'],False,,False,3.0,合规
TK000040,2025-06-30 15:21:00,保养,高,240,西北,SITE0015,EQ00179,电容器,Model-D861,电气故障,电气故障-4,电容器出现电气故障问题,严重,17,2025-05-07 15:21:00,2025-06-30 15:30:00,2025-06-30 15:57:00,2025-06-30 17:46:00,2025-06-30 17:52:00,2025-06-30 22:06:00,,2025-06-30 22:43:00,2025-06-30 22:53:00,"[{'ts': '2025-06-30T15:21:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-30T15:30:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-06-30T17:46:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0012'}, {'ts': '2025-06-30T22:06:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-06-30T22:53:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0016,TEAM04,中,6,1646.42,2168.42,True,17,True,True,10,['2025-06-30T15:21:00'],False,,False,,待审
TK000041,2025-09-23 11:51:00,抢修,中,480,华中,SITE0020,EQ00047,发电机,Model-E794,漏电,漏电-4,发电机出现漏电问题,一般,10,,2025-09-23 12:16:00,2025-09-23 12:42:00,2025-09-23 13:29:00,2025-09-23 13:48:00,2025-09-23 16:44:00,2025-09-23 16:51:00,2025-09-23 17:55:00,2025-09-23 18:11:00,"[{'ts': '2025-09-23T11:51:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-23T12:16:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0006'}, {'ts': '2025-09-23T13:29:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0001'}, {'ts': '2025-09-23T16:44:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-09-23T18:11:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0012,TEAM04,高,1,307.54,525.59,True,13,True,False,0,['2025-09-23T11:51:00'],False,,False,4.0,合规
TK000042,2025-11-06 09:43:00,巡检,中,480,华中,SITE0025,EQ00020,发电机,Model-F455,短路,短路-1,发电机出现短路问题,一般,50,2025-08-31 09:43:00,2025-11-06 10:08:00,2025-11-06 10:33:00,2025-11-06 11:18:00,2025-11-06 11:26:00,2025-11-06 13:53:00,2025-11-06 14:07:00,,2025-11-06 14:06:00,"[{'ts': '2025-11-06T09:43:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-06T10:08:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0015'}, {'ts': '2025-11-06T11:18:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0003'}, {'ts': '2025-11-06T13:53:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0011'}, {'ts': '2025-11-06T14:06:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0006,TEAM02,持证,6,677.03,1112.0,True,6,False,True,7,['2025-11-06T09:43:00'],False,,False,5.0,合规
TK000043,2025-09-18 10:07:00,改造,中,480,华南,SITE0026,EQ00127,变压器,Model-B543,漏电,漏电-5,变压器出现漏电问题,一般,47,,2025-09-18 10:41:00,2025-09-18 11:11:00,2025-09-18 12:31:00,2025-09-18 12:55:00,2025-09-18 14:21:00,,2025-09-18 14:34:00,2025-09-18 14:42:00,"[{'ts': '2025-09-18T10:07:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-18T10:41:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0018'}, {'ts': '2025-09-18T12:31:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0019'}, {'ts': '2025-09-18T14:21:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0006'}, {'ts': '2025-09-18T14:42:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-09-25T14:42:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0017,TEAM02,持证,5,2675.91,4384.25,False,2,True,True,1,['2025-09-18T10:07:00'],True,7.0,False,,合规
TK000044,2025-03-26 09:20:00,改造,高,240,西南,SITE0029,EQ00073,变压器,Model-D732,漏电,漏电-1,变压器出现漏电问题,严重,70,2025-02-01 09:20:00,2025-03-26 09:42:00,2025-03-26 09:51:00,2025-03-26 11:21:00,2025-03-26 11:45:00,2025-03-26 14:40:00,2025-03-26 15:05:00,2025-03-26 15:44:00,2025-03-26 15:58:00,"[{'ts': '2025-03-26T09:20:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-26T09:42:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0009'}, {'ts': '2025-03-26T11:21:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0007'}, {'ts': '2025-03-26T14:40:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0019'}, {'ts': '2025-03-26T15:58:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0016,TEAM02,高,7,855.55,1335.61,False,19,True,False,0,['2025-03-26T09:20:00'],False,,False,5.0,待审
TK000045,2025-06-02 14:04:00,保养,高,240,华中,SITE0016,EQ00119,开关柜,Model-B881,漏电,漏电-2,开关柜出现漏电问题,一般,40,,2025-06-02 15:04:00,2025-06-02 15:31:00,2025-06-02 16:21:00,2025-06-02 16:37:00,2025-06-02 23:12:00,2025-06-02 23:33:00,2025-06-02 23:59:00,2025-06-03 00:13:00,"[{'ts': '2025-06-02T14:04:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-02T15:04:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-06-02T16:21:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0019'}, {'ts': '2025-06-02T23:12:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0011'}, {'ts': '2025-06-03T00:13:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0016,TEAM01,持证,2,1284.52,1523.14,False,4,True,True,6,['2025-06-02T14:04:00'],False,,False,3.0,待审
TK000046,2025-07-21 15:29:00,改造,高,240,华北,SITE0002,EQ00013,电缆,Model-B199,老化,老化-4,电缆出现老化问题,一般,107,2024-10-06 15:29:00,2025-07-21 16:15:00,2025-07-21 16:41:00,2025-07-21 17:51:00,2025-07-21 18:13:00,2025-07-21 20:59:00,2025-07-21 21:14:00,2025-07-21 20:54:00,2025-07-21 21:10:00,"[{'ts': '2025-07-21T15:29:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-21T16:15:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0020'}, {'ts': '2025-07-21T17:51:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0020'}, {'ts': '2025-07-21T20:59:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-07-21T21:10:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0005,TEAM02,中,7,3664.79,5990.83,False,12,True,True,5,['2025-07-21T15:29:00'],False,,False,,合规
TK000047,2025-09-14 07:02:00,抢修,中,480,华中,SITE0017,EQ00117,开关柜,Model-C771,机械故障,机械故障-5,开关柜出现机械故障问题,轻微,17,,2025-09-14 07:27:00,2025-09-14 07:51:00,2025-09-14 08:41:00,2025-09-14 08:58:00,2025-09-14 10:41:00,2025-09-14 11:09:00,2025-09-14 11:49:00,2025-09-14 12:09:00,"[{'ts': '2025-09-14T07:02:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-14T07:27:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0001'}, {'ts': '2025-09-14T08:41:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0020'}, {'ts': '2025-09-14T10:41:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0016'}, {'ts': '2025-09-14T12:09:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0006,TEAM05,高,7,2708.47,4323.04,False,0,True,True,6,['2025-09-14T07:02:00'],False,,False,5.0,不合规
TK000048,2025-03-17 20:43:00,抢修,中,480,西北,SITE0004,EQ00049,变压器,Model-E595,老化,老化-2,变压器出现老化问题,一般,19,,2025-03-17 21:14:00,2025-03-17 21:41:00,2025-03-17 22:17:00,2025-03-17 22:38:00,2025-03-18 02:28:00,,2025-03-18 04:03:00,2025-03-18 04:17:00,"[{'ts': '2025-03-17T20:43:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-17T21:14:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0018'}, {'ts': '2025-03-17T22:17:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0012'}, {'ts': '2025-03-18T02:28:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0009'}, {'ts': '2025-03-18T04:17:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0008,TEAM03,中,5,3664.27,5841.0,False,17,True,True,8,['2025-03-17T20:43:00'],False,,False,,合规
TK000049,2025-12-27 10:44:00,保养,高,240,华北,SITE0018,EQ00185,电缆,Model-A785,漏电,漏电-5,电缆出现漏电问题,严重,86,,2025-12-27 11:23:00,2025-12-27 11:40:00,2025-12-27 12:40:00,2025-12-27 12:56:00,2025-12-27 20:15:00,2025-12-27 20:27:00,2025-12-27 21:45:00,2025-12-27 22:03:00,"[{'ts': '2025-12-27T10:44:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-27T11:23:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0019'}, {'ts': '2025-12-27T12:40:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-12-27T20:15:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-12-27T22:03:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0011,TEAM04,高,2,1797.18,2533.42,False,15,True,False,4,['2025-12-27T10:44:00'],False,,False,1.0,合规
TK000050,2025-12-15 19:08:00,抢修,中,480,华南,SITE0014,EQ00168,电容器,Model-C391,老化,老化-4,电容器出现老化问题,一般,96,2025-06-20 19:08:00,2025-12-15 19:31:00,2025-12-15 19:46:00,2025-12-15 20:32:00,2025-12-15 20:38:00,2025-12-16 02:28:00,,2025-12-16 03:56:00,2025-12-16 04:16:00,"[{'ts': '2025-12-15T19:08:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-15T19:31:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0019'}, {'ts': '2025-12-15T20:32:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0020'}, {'ts': '2025-12-16T02:28:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-12-16T04:16:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0005,TEAM05,初,8,4574.83,5592.94,False,5,False,True,6,['2025-12-15T19:08:00'],False,,False,1.0,待审
TK000051,2025-05-20 10:51:00,抢修,高,240,华中,SITE0021,EQ00066,配电箱,Model-F686,短路,短路-1,配电箱出现短路问题,严重,43,2024-10-06 10:51:00,2025-05-20 11:46:00,2025-05-20 12:00:00,2025-05-20 13:22:00,2025-05-20 13:51:00,2025-05-20 19:56:00,2025-05-20 20:12:00,2025-05-20 20:24:00,2025-05-20 20:30:00,"[{'ts': '2025-05-20T10:51:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-20T11:46:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-05-20T13:22:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0010'}, {'ts': '2025-05-20T19:56:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0019'}, {'ts': '2025-05-20T20:30:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM04,高,5,4152.25,6065.18,False,3,True,True,5,['2025-05-20T10:51:00'],False,,False,,合规
