ticket_id,material_id,material_category,qty_used,qty_returned,unit_price
TK000200,MAT0036,线缆,11.6,0.0,488.51
TK000200,MAT0049,电气元件,16.5,0.0,350.9
TK000201,MAT0012,辅材,11.0,0.0,269.99
TK000201,MAT0005,辅材,6.5,0.0,28.22
TK000202,MAT0033,绝缘材料,14.4,0.0,463.28
TK000204,MAT0043,工具,5.8,0.4,298.73
TK000204,MAT0033,电气元件,5.8,0.0,459.57
TK000204,MAT0043,辅材,11.1,0.0,104.28
TK000204,MAT0033,线缆,6.1,0.0,250.62
TK000204,MAT0046,线缆,15.2,0.0,134.53
TK000205,MAT0012,电气元件,7.4,0.0,13.6
TK000205,MAT0020,机械零件,16.2,0.0,413.25
TK000205,MAT0027,工具,13.4,0.0,254.83
TK000205,MAT0022,线缆,12.8,1.1,442.01
TK000206,MAT0010,绝缘材料,12.7,0.0,89.24
TK000207,MAT0010,工具,19.8,0.0,338.3
TK000207,MAT0031,线缆,10.3,0.0,212.05
TK000208,MAT0012,线缆,11.8,0.0,406.62
TK000208,MAT0043,绝缘材料,7.8,0.0,290.6
TK000208,MAT0050,绝缘材料,12.4,0.0,382.12
TK000208,MAT0050,辅材,16.1,0.0,170.24
TK000208,MAT0004,机械零件,2.4,0.0,182.21
TK000209,MAT0016,辅材,13.6,0.8,207.67
TK000209,MAT0043,绝缘材料,10.1,0.7,229.33
TK000209,MAT0035,线缆,3.6,1.5,410.55
TK000209,MAT0024,辅材,3.4,0.0,221.02
TK000210,MAT0049,线缆,7.3,1.7,61.59
TK000210,MAT0013,工具,17.3,0.0,375.59
TK000211,MAT0026,工具,4.3,0.0,428.08
TK000212,MAT0033,辅材,8.2,0.0,101.89
TK000212,MAT0019,辅材,5.9,0.0,400.01
TK000212,MAT0035,机械零件,11.2,0.0,59.57
TK000212,MAT0026,电气元件,16.1,0.0,198.07
TK000213,MAT0010,辅材,17.8,0.0,322.32
TK000213,MAT0046,绝缘材料,15.4,0.3,196.25
TK000214,MAT0001,电气元件,10.1,0.0,293.96
TK000214,MAT0008,辅材,3.7,1.9,131.97
TK000215,MAT0037,工具,17.4,0.0,131.59
TK000215,MAT0045,辅材,0.8,0.0,194.88
TK000215,MAT0015,辅材,16.7,0.0,464.66
TK000215,MAT0015,辅材,18.2,0.0,24.62
TK000215,MAT0039,机械零件,2.1,0.0,107.09
TK000216,MAT0031,绝缘材料,7.7,0.0,184.15
TK000216,MAT0045,工具,19.2,0.0,259.1
TK000216,MAT0014,工具,8.4,0.0,411.29
TK000217,MAT0005,机械零件,2.0,0.0,34.26
TK000217,MAT0017,工具,19.9,0.0,69.83
TK000218,MAT0006,绝缘材料,4.2,0.0,21.52
TK000219,MAT0023,辅材,3.4,0.0,264.86
TK000219,MAT0045,辅材,10.0,0.0,34.93
TK000219,MAT0037,工具,12.4,0.0,400.4
TK000220,MAT0039,辅材,8.4,0.0,454.12
TK000220,MAT0043,辅材,2.3,0.0,207.38
TK000220,MAT0019,辅材,18.6,0.1,340.15
TK000221,MAT0029,机械零件,1.1,0.0,416.24
TK000223,MAT0041,线缆,1.4,0.2,476.34
TK000223,MAT0008,绝缘材料,0.8,1.5,457.72
TK000223,MAT0007,电气元件,7.5,0.0,280.41
TK000224,MAT0004,工具,4.4,0.0,409.26
TK000224,MAT0031,电气元件,14.3,0.5,19.86
TK000224,MAT0003,线缆,8.3,0.0,382.69
TK000224,MAT0007,电气元件,4.2,0.0,228.3
TK000225,MAT0021,辅材,15.8,0.0,21.96
TK000225,MAT0049,绝缘材料,5.1,0.0,454.89
TK000226,MAT0009,电气元件,5.0,0.0,224.5
TK000226,MAT0033,电气元件,8.1,0.0,53.67
TK000226,MAT0006,机械零件,13.3,0.0,282.57
TK000227,MAT0005,绝缘材料,1.1,1.7,352.83
TK000228,MAT0026,电气元件,13.4,0.0,80.83
TK000228,MAT0046,机械零件,15.9,1.2,469.96
TK000228,MAT0024,辅材,4.7,0.0,241.64
TK000228,MAT0043,工具,3.8,1.4,394.85
TK000228,MAT0002,绝缘材料,9.9,0.0,408.17
TK000229,MAT0035,工具,19.4,0.0,299.58
TK000229,MAT0048,线缆,10.7,0.0,493.68
TK000231,MAT0040,辅材,17.3,0.0,466.73
TK000231,MAT0042,绝缘材料,1.9,0.0,273.2
TK000234,MAT0011,机械零件,6.4,0.0,270.67
TK000234,MAT0039,机械零件,7.1,0.4,276.72
TK000234,MAT0023,工具,9.0,0.0,485.9
TK000234,MAT0023,辅材,10.7,0.0,368.84
TK000234,MAT0008,工具,3.3,0.0,65.38
TK000235,MAT0005,机械零件,9.7,0.0,129.09
TK000235,MAT0040,线缆,9.1,0.0,230.9
TK000236,MAT0048,电气元件,13.9,0.0,100.21
TK000236,MAT0018,电气元件,8.5,0.0,186.02
TK000238,MAT0006,辅材,2.9,0.0,180.85
TK000239,MAT0014,机械零件,13.2,0.0,257.53
TK000239,MAT0028,电气元件,14.5,0.0,166.2
TK000239,MAT0018,线缆,9.0,0.0,490.53
TK000239,MAT0016,线缆,2.7,0.0,37.04
TK000239,MAT0026,工具,14.1,0.0,467.04
TK000240,MAT0011,线缆,5.4,0.0,439.19
TK000240,MAT0032,工具,17.4,0.0,221.52
TK000241,MAT0006,线缆,19.2,0.0,42.24
TK000241,MAT0048,电气元件,7.4,0.7,352.95
TK000242,MAT0034,辅材,20.0,0.0,98.64
TK000242,MAT0018,机械零件,8.0,0.0,39.49
TK000243,MAT0007,机械零件,8.5,0.0,453.93
TK000244,MAT0047,辅材,16.4,0.0,221.0
TK000244,MAT0009,电气元件,6.1,0.0,105.15
TK000244,MAT0040,辅材,11.6,0.0,461.05
TK000244,MAT0004,辅材,12.2,0.0,273.98
TK000245,MAT0041,绝缘材料,3.1,0.0,203.95
TK000245,MAT0033,线缆,18.4,0.7,465.1
TK000245,MAT0034,机械零件,11.6,0.0,481.44
TK000246,MAT0037,电气元件,8.9,0.0,119.38
TK000247,MAT0031,机械零件,9.2,1.0,70.17
TK000247,MAT0020,机械零件,16.5,0.0,378.05
TK000248,MAT0044,辅材,0.8,0.0,146.77
TK000249,MAT0049,绝缘材料,4.6,0.0,104.78
TK000249,MAT0031,线缆,15.0,0.0,63.1
TK000250,MAT0005,机械零件,13.5,0.0,76.99
TK000250,MAT0044,辅材,17.9,0.6,479.45
TK000251,MAT0039,绝缘材料,19.3,0.0,307.25
TK000251,MAT0011,线缆,19.4,0.0,467.17
TK000251,MAT0017,机械零件,8.5,0.0,162.01
TK000251,MAT0034,辅材,16.1,0.0,192.36
TK000251,MAT0023,线缆,17.5,0.0,180.99
TK000252,MAT0030,辅材,2.1,0.0,109.97
TK000252,MAT0005,机械零件,3.4,0.0,214.11
TK000254,MAT0005,机械零件,5.9,0.0,369.61
TK000254,MAT0020,绝缘材料,11.2,0.0,250.63
TK000254,MAT0049,电气元件,10.3,0.0,488.75
TK000254,MAT0028,工具,11.9,0.0,395.61
TK000256,MAT0039,线缆,2.4,0.0,395.55
TK000256,MAT0039,机械零件,15.9,0.7,462.31
TK000256,MAT0005,绝缘材料,17.3,0.5,182.97
TK000256,MAT0035,机械零件,8.3,0.0,135.3
TK000257,MAT0006,工具,1.9,0.0,57.72
TK000258,MAT0024,电气元件,14.7,0.0,114.26
TK000259,MAT0001,机械零件,1.2,0.0,430.84
TK000259,MAT0040,工具,5.0,0.0,460.57
TK000260,MAT0017,线缆,16.0,0.0,127.01
TK000260,MAT0027,线缆,13.3,0.0,43.27
TK000260,MAT0037,线缆,10.0,0.0,477.23
TK000260,MAT0035,线缆,14.7,0.0,273.37
TK000262,MAT0005,绝缘材料,3.4,0.0,357.11
TK000262,MAT0030,线缆,4.0,0.0,215.52
TK000263,MAT0033,线缆,8.0,0.0,362.25
TK000264,MAT0009,机械零件,3.0,0.0,46.91
TK000264,MAT0037,机械零件,16.8,0.0,269.01
TK000264,MAT0038,电气元件,9.3,2.0,121.09
TK000264,MAT0046,线缆,10.2,0.0,349.32
TK000264,MAT0048,工具,11.1,0.0,137.58
TK000265,MAT0021,绝缘材料,17.1,0.0,395.32
TK000265,MAT0049,工具,15.9,0.0,98.79
TK000269,MAT0029,电气元件,10.4,0.0,445.34
TK000269,MAT0048,机械零件,18.8,0.0,438.12
TK000270,MAT0042,工具,8.2,0.0,35.49
TK000270,MAT0033,工具,17.4,0.0,431.28
TK000270,MAT0009,电气元件,6.9,0.0,11.43
TK000270,MAT0023,工具,17.1,0.0,359.98
TK000270,MAT0023,绝缘材料,8.1,0.0,118.73
TK000271,MAT0024,工具,1.2,0.0,104.41
TK000271,MAT0031,辅材,7.4,0.7,61.98
TK000271,MAT0003,线缆,5.0,0.0,285.23
TK000271,MAT0019,绝缘材料,15.9,0.0,395.77
TK000271,MAT0024,绝缘材料,10.8,0.0,177.46
TK000272,MAT0003,机械零件,10.8,0.0,103.95
TK000272,MAT0038,绝缘材料,14.2,0.0,335.5
TK000272,MAT0042,电气元件,16.2,0.0,145.56
TK000274,MAT0031,绝缘材料,13.6,0.0,407.7
TK000274,MAT0050,辅材,1.2,0.0,226.51
TK000275,MAT0032,机械零件,17.6,1.0,270.96
TK000275,MAT0020,辅材,18.8,0.0,470.21
TK000276,MAT0004,电气元件,14.5,0.0,474.87
TK000276,MAT0034,辅材,10.8,0.3,142.65
TK000276,MAT0020,工具,12.4,0.0,438.95
TK000276,MAT0012,工具,4.2,1.8,479.98
TK000276,MAT0041,工具,6.3,0.0,58.6
TK000277,MAT0024,绝缘材料,1.2,0.0,334.51
TK000277,MAT0030,辅材,13.7,0.0,337.21
TK000277,MAT0018,线缆,12.2,0.0,196.43
TK000277,MAT0028,机械零件,6.8,0.0,469.33
TK000278,MAT0002,机械零件,2.9,0.5,342.23
TK000278,MAT0031,线缆,4.9,1.7,249.95
TK000278,MAT0042,线缆,1.6,1.7,366.29
TK000279,MAT0029,绝缘材料,8.9,0.0,413.7
TK000279,MAT0020,辅材,8.5,0.0,198.69
TK000279,MAT0021,机械零件,4.2,0.0,428.19
TK000280,MAT0028,绝缘材料,16.0,0.0,38.51
TK000280,MAT0024,电气元件,4.4,0.0,446.14
TK000280,MAT0034,工具,19.1,0.0,166.78
TK000280,MAT0036,绝缘材料,5.2,0.2,29.29
TK000280,MAT0036,线缆,8.6,0.0,105.36
TK000281,MAT0008,线缆,9.5,0.0,385.78
TK000281,MAT0032,线缆,0.6,0.0,289.97
TK000281,MAT0020,线缆,7.4,0.0,444.06
TK000283,MAT0038,机械零件,14.8,1.4,319.41
TK000285,MAT0016,机械零件,9.4,0.0,326.31
TK000285,MAT0006,工具,13.1,0.0,196.53
TK000286,MAT0007,机械零件,9.6,0.0,379.57
TK000287,MAT0004,工具,10.0,0.0,235.05
TK000289,MAT0004,线缆,8.1,0.1,408.09
TK000289,MAT0025,辅材,15.1,0.0,357.15
TK000289,MAT0004,机械零件,2.3,0.0,378.87
TK000290,MAT0031,机械零件,14.7,0.0,165.27
TK000290,MAT0033,绝缘材料,18.6,0.0,301.41
TK000291,MAT0027,辅材,9.1,1.2,321.98
TK000293,MAT0035,线缆,3.7,0.2,293.28
TK000293,MAT0003,工具,14.4,0.0,61.59
TK000293,MAT0019,机械零件,8.8,0.0,204.83
TK000293,MAT0038,绝缘材料,4.0,0.0,111.07
TK000293,MAT0026,工具,4.2,0.0,306.48
TK000294,MAT0050,线缆,9.7,0.4,390.7
TK000296,MAT0038,辅材,11.9,0.0,46.0
TK000296,MAT0022,线缆,14.9,0.0,223.5
TK000296,MAT0034,工具,10.9,0.6,321.49
TK000297,MAT0011,机械零件,10.4,0.0,137.89
TK000297,MAT0011,工具,16.8,0.0,142.18
TK000298,MAT0036,辅材,0.6,0.0,70.65
TK000298,MAT0045,工具,13.3,0.0,447.17
TK000299,MAT0040,机械零件,10.0,0.0,376.39
TK000299,MAT0006,绝缘材料,17.8,0.0,195.7
TK000299,MAT0002,绝缘材料,2.1,0.0,54.31
TK000299,MAT0027,工具,11.5,1.7,155.4
TK000300,MAT0044,线缆,6.6,0.0,138.99
TK000300,MAT0013,辅材,11.9,0.0,91.51
TK000300,MAT0015,绝缘材料,7.7,0.0,37.01
TK000300,MAT0034,辅材,7.7,0.0,227.15
TK000300,MAT0019,绝缘材料,13.4,0.0,341.7
TK000301,MAT0050,工具,6.2,0.0,64.75
TK000302,MAT0023,电气元件,14.4,1.6,466.57
TK000303,MAT0039,线缆,15.5,0.0,398.91
TK000303,MAT0029,电气元件,10.5,0.0,185.04
TK000303,MAT0034,辅材,16.8,0.0,138.49
TK000304,MAT0033,机械零件,2.6,0.0,209.02
TK000304,MAT0047,线缆,4.3,0.0,41.42
TK000304,MAT0041,辅材,5.2,0.0,387.05
TK000305,MAT0021,工具,17.1,0.0,150.64
TK000305,MAT0033,线缆,7.9,0.0,77.9
TK000307,MAT0001,线缆,13.3,0.0,369.92
TK000307,MAT0016,绝缘材料,5.7,0.0,408.06
TK000307,MAT0015,绝缘材料,6.5,0.0,289.07
TK000309,MAT0007,机械零件,9.9,0.0,339.97
TK000309,MAT0044,工具,14.2,0.0,234.59
TK000310,MAT0011,辅材,9.9,0.3,9.5
TK000310,MAT0047,线缆,1.6,0.0,155.68
TK000310,MAT0023,工具,4.0,0.0,141.76
TK000310,MAT0040,电气元件,8.4,0.0,211.58
TK000312,MAT0023,绝缘材料,14.6,0.0,467.68
TK000312,MAT0020,辅材,13.9,0.0,294.36
TK000312,MAT0002,线缆,10.1,0.0,406.09
TK000312,MAT0002,电气元件,15.9,0.0,328.78
TK000312,MAT0002,辅材,18.5,0.0,159.32
TK000313,MAT0004,辅材,18.3,0.0,205.43
TK000313,MAT0028,机械零件,7.5,1.8,138.66
TK000314,MAT0018,工具,13.6,1.6,473.38
TK000314,MAT0036,工具,19.9,0.0,42.86
TK000314,MAT0028,机械零件,6.7,0.0,284.27
TK000315,MAT0040,绝缘材料,5.1,0.0,149.02
TK000315,MAT0048,机械零件,16.2,0.8,394.76
TK000315,MAT0047,线缆,11.8,1.5,147.95
TK000316,MAT0024,辅材,3.6,0.0,8.66
TK000316,MAT0044,线缆,16.1,0.0,359.44
TK000317,MAT0030,机械零件,13.4,0.0,409.8
TK000318,MAT0047,线缆,12.1,0.0,245.6
TK000318,MAT0042,机械零件,6.4,0.0,14.73
TK000318,MAT0042,工具,2.7,0.0,130.88
TK000318,MAT0025,电气元件,7.3,0.0,138.13
TK000318,MAT0038,工具,6.2,0.0,413.11
TK000319,MAT0022,工具,11.1,0.0,27.82
TK000319,MAT0011,电气元件,7.6,0.0,303.74
TK000319,MAT0004,机械零件,0.7,0.0,436.13
TK000320,MAT0006,工具,11.0,0.0,316.87
TK000321,MAT0019,辅材,0.6,0.0,341.12
TK000321,MAT0034,电气元件,2.6,1.1,228.02
TK000321,MAT0015,机械零件,11.7,1.0,402.33
TK000321,MAT0037,机械零件,0.6,0.0,490.07
TK000322,MAT0016,辅材,13.7,0.0,451.81
TK000323,MAT0015,线缆,12.0,1.0,267.23
TK000323,MAT0015,辅材,7.1,0.0,238.22
TK000323,MAT0036,机械零件,7.8,1.5,339.5
TK000323,MAT0024,绝缘材料,6.5,0.0,356.98
TK000323,MAT0010,辅材,16.4,2.0,10.35
TK000324,MAT0050,工具,9.4,0.0,372.78
TK000324,MAT0033,电气元件,8.2,0.0,309.1
TK000324,MAT0048,机械零件,17.1,0.0,273.35
TK000324,MAT0022,机械零件,17.6,0.0,282.95
TK000325,MAT0036,辅材,1.5,0.0,270.4
TK000325,MAT0023,工具,1.3,0.0,198.97
TK000326,MAT0044,工具,6.8,0.0,98.98
TK000327,MAT0012,辅材,15.2,0.0,376.24
TK000327,MAT0037,电气元件,5.2,0.0,231.88
TK000327,MAT0033,绝缘材料,3.7,1.5,143.43
TK000328,MAT0014,工具,19.3,0.0,327.51
TK000329,MAT0014,辅材,14.8,0.0,272.92
TK000329,MAT0049,电气元件,0.9,0.0,259.21
TK000329,MAT0004,机械零件,19.9,0.0,306.1
TK000329,MAT0046,机械零件,4.8,0.0,339.47
TK000329,MAT0014,绝缘材料,0.8,0.0,14.83
TK000330,MAT0011,机械零件,10.0,0.0,430.81
TK000330,MAT0028,机械零件,16.5,0.0,18.93
TK000330,MAT0046,绝缘材料,5.5,0.0,374.06
TK000331,MAT0042,机械零件,18.8,0.0,431.32
TK000331,MAT0012,线缆,0.9,0.0,73.82
TK000331,MAT0007,线缆,17.3,1.4,329.65
TK000331,MAT0027,工具,8.1,0.0,163.38
TK000331,MAT0013,工具,12.8,0.0,427.74
TK000332,MAT0003,辅材,1.4,0.0,36.25
TK000333,MAT0020,辅材,10.5,0.0,437.97
TK000333,MAT0026,电气元件,14.1,0.0,70.31
TK000333,MAT0023,辅材,7.2,0.5,68.01
TK000333,MAT0013,辅材,2.3,0.0,200.17
TK000335,MAT0018,绝缘材料,4.0,0.0,259.86
TK000335,MAT0018,机械零件,1.6,0.9,351.18
TK000335,MAT0050,工具,3.0,0.0,133.52
TK000336,MAT0013,线缆,9.8,0.0,333.34
TK000336,MAT0047,辅材,7.3,0.0,95.47
TK000336,MAT0034,线缆,7.4,0.0,73.11
TK000336,MAT0045,电气元件,2.4,0.0,275.16
TK000337,MAT0046,机械零件,15.7,0.0,426.59
TK000337,MAT0042,辅材,4.2,0.0,271.69
TK000338,MAT0031,机械零件,20.0,0.0,297.02
TK000338,MAT0011,线缆,18.0,0.0,187.19
TK000339,MAT0039,电气元件,11.3,0.0,45.14
TK000339,MAT0013,电气元件,10.2,1.9,167.95
TK000340,MAT0021,工具,3.0,1.0,187.69
TK000340,MAT0012,线缆,15.0,0.0,416.45
TK000340,MAT0009,绝缘材料,7.7,0.0,162.53
TK000341,MAT0026,线缆,6.2,0.0,342.14
TK000341,MAT0027,绝缘材料,5.3,1.5,355.54
TK000342,MAT0033,辅材,17.2,0.0,5.9
TK000342,MAT0008,工具,6.3,1.5,317.09
TK000342,MAT0049,绝缘材料,17.6,1.8,341.62
TK000342,MAT0033,辅材,5.2,0.0,449.78
TK000343,MAT0034,工具,0.5,0.0,318.64
TK000343,MAT0047,工具,9.1,0.0,59.18
TK000343,MAT0004,工具,8.2,0.0,91.59
TK000343,MAT0025,辅材,3.4,0.0,102.58
TK000343,MAT0041,线缆,19.5,0.0,473.45
TK000345,MAT0002,线缆,14.2,0.0,139.33
TK000345,MAT0002,电气元件,8.6,0.4,144.57
TK000345,MAT0013,绝缘材料,0.6,0.0,381.89
TK000345,MAT0014,辅材,13.4,0.0,175.0
TK000346,MAT0027,辅材,1.6,0.5,489.96
TK000346,MAT0017,辅材,1.8,0.0,252.95
TK000346,MAT0017,工具,9.2,0.0,462.23
TK000347,MAT0023,工具,6.1,0.0,222.29
TK000347,MAT0001,电气元件,9.1,1.0,101.81
TK000347,MAT0008,电气元件,19.2,0.0,150.46
TK000347,MAT0043,辅材,9.1,0.0,345.26
TK000347,MAT0023,工具,12.3,1.4,59.55
TK000348,MAT0010,电气元件,2.9,0.0,208.57
TK000348,MAT0039,电气元件,7.0,0.0,84.41
TK000349,MAT0048,机械零件,9.5,0.8,276.94
TK000349,MAT0026,工具,14.7,0.0,20.48
TK000349,MAT0043,机械零件,18.2,0.0,482.08
TK000349,MAT0039,线缆,14.5,0.5,186.8
TK000350,MAT0016,绝缘材料,11.4,0.4,163.84
TK000350,MAT0037,线缆,17.8,0.0,240.35
TK000350,MAT0035,辅材,13.6,0.4,79.21
TK000351,MAT0044,线缆,5.2,0.0,27.65
TK000351,MAT0019,绝缘材料,8.3,0.0,20.12
TK000351,MAT0021,电气元件,4.0,0.0,287.58
TK000352,MAT0038,工具,13.6,0.0,6.81
TK000352,MAT0043,电气元件,6.6,0.0,87.79
TK000353,MAT0008,辅材,17.0,0.8,450.09
TK000354,MAT0022,线缆,3.6,0.0,330.66
TK000354,MAT0049,机械零件,3.7,0.0,266.71
TK000356,MAT0012,线缆,3.3,0.0,82.93
TK000356,MAT0037,电气元件,17.5,0.0,418.86
TK000357,MAT0004,线缆,7.4,0.4,171.59
TK000358,MAT0006,机械零件,10.1,1.2,295.0
TK000358,MAT0004,绝缘材料,9.8,1.9,349.91
TK000358,MAT0009,工具,4.1,1.4,6.79
TK000358,MAT0029,机械零件,18.9,0.0,343.12
TK000359,MAT0025,绝缘材料,18.6,0.0,309.82
TK000359,MAT0021,绝缘材料,9.5,0.0,157.21
TK000360,MAT0047,辅材,0.8,0.0,61.92
TK000360,MAT0032,绝缘材料,4.9,0.0,57.09
TK000360,MAT0046,工具,4.9,0.0,462.12
TK000361,MAT0026,工具,4.7,0.0,187.39
TK000361,MAT0018,机械零件,2.7,1.1,409.69
TK000361,MAT0018,电气元件,6.4,0.8,122.32
TK000362,MAT0033,机械零件,12.7,0.0,276.58
TK000362,MAT0044,辅材,8.0,0.0,226.58
TK000362,MAT0044,电气元件,4.5,0.0,19.33
TK000363,MAT0038,工具,3.0,0.0,174.68
TK000363,MAT0028,工具,9.9,0.0,43.12
TK000363,MAT0046,辅材,4.6,0.0,191.68
TK000364,MAT0016,线缆,13.6,0.0,153.95
TK000364,MAT0019,绝缘材料,2.3,0.7,203.66
TK000364,MAT0032,电气元件,14.2,0.0,330.42
TK000364,MAT0032,辅材,11.0,0.0,423.04
TK000365,MAT0040,电气元件,11.1,1.8,207.45
TK000365,MAT0042,电气元件,6.7,1.1,172.91
TK000365,MAT0011,电气元件,8.9,0.0,358.58
TK000365,MAT0040,线缆,3.8,0.0,375.0
TK000365,MAT0046,工具,12.3,0.8,220.46
TK000366,MAT0014,工具,11.8,0.0,173.42
TK000367,MAT0003,工具,15.3,0.0,165.12
TK000367,MAT0015,线缆,2.3,0.0,91.53
TK000367,MAT0028,线缆,11.9,0.0,296.37
TK000368,MAT0004,工具,8.6,0.1,55.42
TK000368,MAT0018,工具,8.5,0.0,365.44
TK000368,MAT0001,线缆,5.8,0.0,439.63
TK000368,MAT0001,辅材,13.6,0.0,374.87
TK000369,MAT0022,线缆,3.9,0.0,62.65
TK000369,MAT0017,绝缘材料,7.3,0.0,406.19
TK000369,MAT0030,工具,1.7,0.0,456.39
TK000369,MAT0004,机械零件,1.9,0.0,304.15
TK000369,MAT0020,绝缘材料,5.2,1.0,90.62
TK000370,MAT0044,工具,7.1,0.0,269.9
TK000370,MAT0031,机械零件,13.0,0.0,422.64
TK000370,MAT0044,绝缘材料,8.5,0.0,190.29
TK000370,MAT0016,工具,17.6,0.0,477.09
TK000372,MAT0006,线缆,1.8,0.0,84.46
TK000372,MAT0002,机械零件,19.7,0.0,49.36
TK000372,MAT0022,机械零件,3.5,0.0,60.75
TK000372,MAT0024,辅材,19.9,0.0,345.37
TK000372,MAT0034,绝缘材料,15.5,0.0,8.59
TK000373,MAT0037,机械零件,19.9,0.0,273.87
TK000373,MAT0003,电气元件,19.3,0.0,27.95
TK000373,MAT0039,电气元件,10.1,0.0,65.1
TK000373,MAT0032,电气元件,7.3,0.0,153.66
TK000374,MAT0036,电气元件,7.9,0.0,456.63
TK000374,MAT0021,工具,15.7,0.0,114.7
TK000374,MAT0005,工具,13.6,0.0,148.63
TK000374,MAT0034,线缆,3.5,0.0,484.27
TK000376,MAT0008,电气元件,5.8,0.0,151.65
TK000376,MAT0043,辅材,5.3,0.1,362.45
TK000377,MAT0012,辅材,8.4,0.0,304.4
TK000377,MAT0033,机械零件,16.4,1.5,216.25
TK000377,MAT0001,机械零件,10.9,0.0,108.62
TK000379,MAT0015,绝缘材料,11.5,0.0,464.99
TK000379,MAT0012,绝缘材料,13.5,0.0,190.19
TK000379,MAT0023,电气元件,3.4,0.0,344.55
TK000379,MAT0013,辅材,12.0,0.0,11.4
TK000379,MAT0048,辅材,4.2,0.0,413.45
TK000380,MAT0047,辅材,9.0,0.0,70.76
TK000380,MAT0050,工具,13.7,0.0,217.1
TK000381,MAT0035,绝缘材料,18.4,0.0,469.05
TK000382,MAT0022,电气元件,9.8,0.0,271.58
TK000382,MAT0037,绝缘材料,11.8,0.0,10.33
TK000382,MAT0004,辅材,6.0,1.7,349.17
TK000383,MAT0040,辅材,6.1,0.0,477.33
TK000383,MAT0036,电气元件,14.4,0.0,435.12
TK000383,MAT0007,绝缘材料,12.1,0.0,54.11
TK000383,MAT0020,电气元件,8.1,0.0,383.94
TK000383,MAT0028,电气元件,14.0,1.0,290.75
TK000384,MAT0049,绝缘材料,13.8,1.3,110.43
TK000385,MAT0004,工具,4.0,0.0,400.77
TK000385,MAT0010,绝缘材料,19.9,0.0,340.09
TK000386,MAT0020,线缆,13.5,0.0,485.25
TK000386,MAT0026,机械零件,9.5,1.9,17.33
TK000388,MAT0026,机械零件,1.9,0.0,493.6
TK000388,MAT0016,绝缘材料,15.5,0.0,499.78
TK000388,MAT0015,电气元件,2.0,0.0,297.37
TK000388,MAT0047,绝缘材料,4.8,0.1,150.83
TK000389,MAT0007,工具,16.2,0.0,380.84
TK000389,MAT0030,线缆,15.2,0.0,320.66
TK000389,MAT0031,电气元件,2.4,0.0,446.05
TK000389,MAT0048,辅材,4.9,0.0,264.22
TK000390,MAT0016,绝缘材料,11.9,0.0,203.57
TK000390,MAT0027,绝缘材料,2.2,0.7,493.65
TK000390,MAT0042,辅材,17.9,0.0,58.6
TK000390,MAT0044,电气元件,6.9,1.4,22.7
TK000391,MAT0009,机械零件,13.5,0.0,51.7
TK000391,MAT0040,绝缘材料,14.2,0.0,330.65
TK000391,MAT0035,工具,17.9,0.0,12.72
TK000392,MAT0017,辅材,7.6,0.0,463.57
TK000392,MAT0028,线缆,7.8,1.6,35.36
TK000392,MAT0048,辅材,11.0,0.0,185.87
TK000393,MAT0044,线缆,5.0,0.0,355.58
TK000393,MAT0024,机械零件,6.8,0.3,351.13
TK000393,MAT0006,绝缘材料,16.0,0.0,273.52
TK000393,MAT0038,工具,8.4,0.0,369.31
TK000393,MAT0027,辅材,19.7,0.0,433.31
TK000394,MAT0050,辅材,4.5,0.0,200.01
TK000394,MAT0022,线缆,15.3,0.0,246.47
TK000394,MAT0049,工具,19.6,0.0,297.72
TK000394,MAT0016,绝缘材料,18.3,0.0,370.44
TK000394,MAT0042,绝缘材料,16.7,1.6,89.66
TK000395,MAT0003,工具,7.5,0.0,288.04
TK000395,MAT0012,电气元件,11.0,0.0,194.09
TK000396,MAT0032,绝缘材料,5.3,0.0,92.55
TK000396,MAT0033,辅材,19.8,0.0,235.32
TK000396,MAT0023,电气元件,17.8,0.0,311.88
TK000396,MAT0037,工具,7.2,0.0,356.98
TK000396,MAT0005,工具,13.6,0.2,411.63
TK000397,MAT0005,电气元件,7.6,0.0,414.61
TK000397,MAT0020,电气元件,19.3,0.0,421.73
TK000398,MAT0044,工具,4.7,0.0,286.57
TK000398,MAT0033,工具,9.8,0.0,98.95
TK000400,MAT0050,辅材,12.2,1.4,214.76
TK000401,MAT0047,机械零件,2.6,0.0,106.42
TK000401,MAT0036,工具,15.3,0.0,70.68
TK000401,MAT0048,电气元件,5.0,0.0,75.79
TK000401,MAT0003,线缆,1.0,0.0,221.79
TK000402,MAT0022,辅材,15.9,0.2,353.1
TK000402,MAT0026,线缆,8.0,0.0,42.53
TK000403,MAT0012,绝缘材料,1.9,0.0,251.53
TK000403,MAT0031,绝缘材料,11.7,1.6,400.48
TK000403,MAT0022,电气元件,4.8,0.0,251.29
TK000403,MAT0011,辅材,5.2,0.0,91.76
TK000404,MAT0041,工具,3.6,0.0,128.47
TK000404,MAT0024,工具,5.3,0.0,93.78
TK000404,MAT0029,机械零件,2.7,0.0,245.42
TK000404,MAT0030,辅材,3.4,0.0,386.71
TK000404,MAT0050,线缆,4.8,0.0,35.04
TK000405,MAT0005,辅材,1.3,0.0,136.5
TK000405,MAT0007,电气元件,12.4,0.0,27.05
TK000405,MAT0044,绝缘材料,11.7,0.0,134.76
TK000405,MAT0004,电气元件,16.6,0.0,419.51
